egt,att,se,crit_val,method,t_stat,p_value_ptwise,ci_lo,ci_hi
-50,-0.035119731893708706,0.03369377451411634,2.9095123004808077,bootstrap,-1.0423210934410136,0.3080956609227153,-0.10115831644459028,0.03091885265717287
-49,0.043906617400769274,0.03973776041960197,2.9095123004808077,bootstrap,1.1049092081976235,0.28062390243800334,-0.03397796184793182,0.12179119664947037
-48,0.01852262229552816,0.047412707775713554,2.9095123004808077,bootstrap,0.3906678855624461,0.6996378487319821,-0.07440457735439254,0.11144982194544886
-47,-0.022154373084645608,0.028116952045060598,2.9095123004808077,bootstrap,-0.7879365106552345,0.438779499733026,-0.07726258644800418,0.03295384027871297
-46,-0.037400679334243604,0.039053340393130784,2.9095123004808077,bootstrap,-0.9576819539058464,0.3481824650280386,-0.11394381998076322,0.03914246131227602
-45,-0.017779861502037413,0.03187997279962596,2.9095123004808077,bootstrap,-0.5577125681313636,0.5824288717408385,-0.08026346001742084,0.04470373701334601
-44,0.016123899159822,0.047061833835648076,2.9095123004808077,bootstrap,0.34261094066437714,0.7350025460466011,-0.07611560020445671,0.10836339852410071
-43,-0.007501346799427901,0.052244839567715216,2.9095123004808077,bootstrap,-0.14358062655557222,0.8870822084524108,-0.10989935073022286,0.09489665713136705
-42,-0.05312064915141368,0.051018109316089744,2.9095123004808077,bootstrap,-1.0412116376617833,0.3085992139443152,-0.15311430597027695,0.04687300766744959
-41,0.04544555687613101,0.05827243340870277,2.9095123004808077,bootstrap,0.7798808839402936,0.44341296640910566,-0.06876631389643499,0.159657427648697
-40,0.016259750395348813,0.03696294355197886,2.9095123004808077,bootstrap,0.4398932777765294,0.6641203552052475,-0.05618628772911674,0.08870578851981437
-39,-0.033272690246140414,0.02849483840115735,2.9095123004808077,bootstrap,-1.1676742916636091,0.2549009296348446,-0.08912154725769769,0.022576166765416864
-38,-0.022601694966858966,0.027201205569875365,2.9095123004808077,bootstrap,-0.8309078400513895,0.4145685030355988,-0.07591507821988498,0.03071168828616705
-37,0.03464868845953498,0.02028347432687155,2.9095123004808077,bootstrap,1.7082225609461983,0.1010586703428955,-0.00510619070247606,0.07440356762154603
-36,-0.034549259978702763,0.017639820387698613,2.9095123004808077,bootstrap,-1.9585947713388394,0.06239503272919099,-0.0691226726323474,2.415267494187967e-5
-35,0.025008761933564713,0.03185734569503294,2.9095123004808077,bootstrap,0.7850234031727247,0.4404516392266541,-0.037430488271741974,0.08744801213887139
-34,-0.009480786578650884,0.05545745632369624,2.9095123004808077,bootstrap,-0.1709560302101319,0.8657534060956354,-0.11817540364729855,0.09921383048999678
-33,-0.0058740907401899686,0.03331360614493276,2.9095123004808077,bootstrap,-0.17632707532875302,0.8615803737902018,-0.07116755897941039,0.05941937749903046
-32,-0.036715989063998346,0.04217242979927683,2.9095123004808077,bootstrap,-0.8706159270108726,0.3929603395035426,-0.11937243261112465,0.04594045448312795
-31,0.028154462075203356,0.029816946746945853,2.9095123004808077,bootstrap,0.9442436314538883,0.3548594597214211,-0.03028567967775922,0.08659460382816593
-30,-0.05343762526067274,0.04718531084137208,2.9095123004808077,bootstrap,-1.1325055257200645,0.2690907990819532,-0.14591913510908933,0.03904388458774385
