location,location_std,month_date,filings_count,filings_avg,is_state
ALBUQUERQUE,albuquerque,2017-01-01,956,NA,FALSE
ALBUQUERQUE,albuquerque,2017-02-01,848,NA,FALSE
ALBUQUERQUE,albuquerque,2017-03-01,698,NA,FALSE
ALBUQUERQUE,albuquerque,2017-04-01,774,NA,FALSE
ALBUQUERQUE,albuquerque,2017-05-01,850,NA,FALSE
ALBUQUERQUE,albuquerque,2017-06-01,954,NA,FALSE
ALBUQUERQUE,albuquerque,2017-07-01,914,NA,FALSE
ALBUQUERQUE,albuquerque,2017-08-01,1007,NA,FALSE
ALBUQUERQUE,albuquerque,2017-09-01,926,NA,FALSE
ALBUQUERQUE,albuquerque,2017-10-01,981,NA,FALSE
ALBUQUERQUE,albuquerque,2017-11-01,812,NA,FALSE
ALBUQUERQUE,albuquerque,2017-12-01,826,NA,FALSE
ALBUQUERQUE,albuquerque,2018-01-01,979,NA,FALSE
ALBUQUERQUE,albuquerque,2018-02-01,863,NA,FALSE
ALBUQUERQUE,albuquerque,2018-03-01,698,NA,FALSE
ALBUQUERQUE,albuquerque,2018-04-01,811,NA,FALSE
ALBUQUERQUE,albuquerque,2018-05-01,876,NA,FALSE
ALBUQUERQUE,albuquerque,2018-06-01,917,NA,FALSE
ALBUQUERQUE,albuquerque,2018-07-01,1049,NA,FALSE
ALBUQUERQUE,albuquerque,2018-08-01,1021,NA,FALSE
ALBUQUERQUE,albuquerque,2018-09-01,936,NA,FALSE
ALBUQUERQUE,albuquerque,2018-10-01,1035,NA,FALSE
ALBUQUERQUE,albuquerque,2018-11-01,888,NA,FALSE
ALBUQUERQUE,albuquerque,2018-12-01,819,NA,FALSE
ALBUQUERQUE,albuquerque,2019-01-01,1060,NA,FALSE
ALBUQUERQUE,albuquerque,2019-02-01,869,NA,FALSE
ALBUQUERQUE,albuquerque,2019-03-01,726,NA,FALSE
ALBUQUERQUE,albuquerque,2019-04-01,838,NA,FALSE
ALBUQUERQUE,albuquerque,2019-05-01,916,NA,FALSE
ALBUQUERQUE,albuquerque,2019-06-01,965,NA,FALSE
ALBUQUERQUE,albuquerque,2019-07-01,1018,NA,FALSE
ALBUQUERQUE,albuquerque,2019-08-01,1034,NA,FALSE
ALBUQUERQUE,albuquerque,2019-09-01,1038,NA,FALSE
ALBUQUERQUE,albuquerque,2019-10-01,965,NA,FALSE
ALBUQUERQUE,albuquerque,2019-11-01,919,NA,FALSE
ALBUQUERQUE,albuquerque,2019-12-01,922,NA,FALSE
"Albuquerque, NM","albuquerque, nm",2020-01-01,1023,755,FALSE
"Albuquerque, NM","albuquerque, nm",2020-02-01,888,703.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-03-01,698,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-04-01,298,743,FALSE
"Albuquerque, NM","albuquerque, nm",2020-05-01,271,809,FALSE
"Albuquerque, NM","albuquerque, nm",2020-06-01,301,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-07-01,295,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-08-01,410,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-09-01,386,777,FALSE
"Albuquerque, NM","albuquerque, nm",2020-10-01,416,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-11-01,425,710.5,FALSE
"Albuquerque, NM","albuquerque, nm",2020-12-01,215,733.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-01-01,550,755,FALSE
"Albuquerque, NM","albuquerque, nm",2021-02-01,423,699.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-03-01,409,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-04-01,342,743,FALSE
"Albuquerque, NM","albuquerque, nm",2021-05-01,463,809,FALSE
"Albuquerque, NM","albuquerque, nm",2021-06-01,489,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-07-01,488,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-08-01,455,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-09-01,416,777,FALSE
"Albuquerque, NM","albuquerque, nm",2021-10-01,474,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-11-01,416,710.5,FALSE
"Albuquerque, NM","albuquerque, nm",2021-12-01,403,733.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-01-01,540,755,FALSE
"Albuquerque, NM","albuquerque, nm",2022-02-01,560,699.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-03-01,597,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-04-01,524,743,FALSE
"Albuquerque, NM","albuquerque, nm",2022-05-01,623,809,FALSE
"Albuquerque, NM","albuquerque, nm",2022-06-01,612,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-07-01,672,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-08-01,755,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-09-01,593,777,FALSE
"Albuquerque, NM","albuquerque, nm",2022-10-01,603,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-11-01,635,710.5,FALSE
"Albuquerque, NM","albuquerque, nm",2022-12-01,599,733.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-01-01,794,755,FALSE
"Albuquerque, NM","albuquerque, nm",2023-02-01,738,699.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-03-01,805,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-04-01,808,743,FALSE
"Albuquerque, NM","albuquerque, nm",2023-05-01,892,809,FALSE
"Albuquerque, NM","albuquerque, nm",2023-06-01,821,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-07-01,817,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-08-01,949,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-09-01,768,777,FALSE
"Albuquerque, NM","albuquerque, nm",2023-10-01,857,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-11-01,689,710.5,FALSE
"Albuquerque, NM","albuquerque, nm",2023-12-01,749,733.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-01-01,716,755,FALSE
"Albuquerque, NM","albuquerque, nm",2024-02-01,669,703.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-03-01,644,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-04-01,678,743,FALSE
"Albuquerque, NM","albuquerque, nm",2024-05-01,726,809,FALSE
"Albuquerque, NM","albuquerque, nm",2024-06-01,760,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-07-01,778,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-08-01,852,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-09-01,786,777,FALSE
"Albuquerque, NM","albuquerque, nm",2024-10-01,774,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-11-01,732,710.5,FALSE
"Albuquerque, NM","albuquerque, nm",2024-12-01,718,733.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-01-01,778,755,FALSE
"Albuquerque, NM","albuquerque, nm",2025-02-01,633,699.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-03-01,578,724.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-04-01,621,743,FALSE
"Albuquerque, NM","albuquerque, nm",2025-05-01,616,809,FALSE
"Albuquerque, NM","albuquerque, nm",2025-06-01,579,790.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-07-01,637,797.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-08-01,644,900.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-09-01,757,777,FALSE
"Albuquerque, NM","albuquerque, nm",2025-10-01,642,815.5,FALSE
"Albuquerque, NM","albuquerque, nm",2025-11-01,66,433,FALSE
AUSTIN,austin,2014-01-01,742,NA,FALSE
AUSTIN,austin,2014-02-01,608,NA,FALSE
AUSTIN,austin,2014-03-01,511,NA,FALSE
AUSTIN,austin,2014-04-01,600,NA,FALSE
AUSTIN,austin,2014-05-01,620,NA,FALSE
AUSTIN,austin,2014-06-01,755,NA,FALSE
AUSTIN,austin,2014-07-01,720,NA,FALSE
AUSTIN,austin,2014-08-01,721,NA,FALSE
AUSTIN,austin,2014-09-01,735,NA,FALSE
AUSTIN,austin,2014-10-01,704,NA,FALSE
AUSTIN,austin,2014-11-01,600,NA,FALSE
AUSTIN,austin,2014-12-01,604,NA,FALSE
AUSTIN,austin,2015-01-01,732,NA,FALSE
AUSTIN,austin,2015-02-01,560,NA,FALSE
AUSTIN,austin,2015-03-01,529,NA,FALSE
AUSTIN,austin,2015-04-01,586,NA,FALSE
AUSTIN,austin,2015-05-01,647,NA,FALSE
AUSTIN,austin,2015-06-01,682,NA,FALSE
AUSTIN,austin,2015-07-01,687,NA,FALSE
AUSTIN,austin,2015-08-01,679,NA,FALSE
AUSTIN,austin,2015-09-01,704,NA,FALSE
AUSTIN,austin,2015-10-01,662,NA,FALSE
AUSTIN,austin,2015-11-01,654,NA,FALSE
AUSTIN,austin,2015-12-01,717,NA,FALSE
AUSTIN,austin,2016-01-01,763,NA,FALSE
AUSTIN,austin,2016-02-01,577,NA,FALSE
AUSTIN,austin,2016-03-01,555,NA,FALSE
AUSTIN,austin,2016-04-01,586,NA,FALSE
AUSTIN,austin,2016-05-01,642,NA,FALSE
AUSTIN,austin,2016-06-01,721,NA,FALSE
AUSTIN,austin,2016-07-01,672,NA,FALSE
AUSTIN,austin,2016-08-01,733,NA,FALSE
AUSTIN,austin,2016-09-01,747,NA,FALSE
AUSTIN,austin,2016-10-01,714,NA,FALSE
AUSTIN,austin,2016-11-01,654,NA,FALSE
AUSTIN,austin,2016-12-01,714,NA,FALSE
AUSTIN,austin,2017-01-01,816,NA,FALSE
AUSTIN,austin,2017-02-01,686,NA,FALSE
AUSTIN,austin,2017-03-01,585,NA,FALSE
AUSTIN,austin,2017-04-01,699,NA,FALSE
AUSTIN,austin,2017-05-01,764,NA,FALSE
AUSTIN,austin,2017-06-01,835,NA,FALSE
AUSTIN,austin,2017-07-01,834,NA,FALSE
AUSTIN,austin,2017-08-01,843,NA,FALSE
AUSTIN,austin,2017-09-01,775,NA,FALSE
AUSTIN,austin,2017-10-01,837,NA,FALSE
AUSTIN,austin,2017-11-01,803,NA,FALSE
AUSTIN,austin,2017-12-01,799,NA,FALSE
AUSTIN,austin,2018-01-01,947,NA,FALSE
AUSTIN,austin,2018-02-01,856,NA,FALSE
AUSTIN,austin,2018-03-01,646,NA,FALSE
AUSTIN,austin,2018-04-01,726,NA,FALSE
AUSTIN,austin,2018-05-01,811,NA,FALSE
AUSTIN,austin,2018-06-01,871,NA,FALSE
AUSTIN,austin,2018-07-01,924,NA,FALSE
AUSTIN,austin,2018-08-01,913,NA,FALSE
AUSTIN,austin,2018-09-01,798,NA,FALSE
AUSTIN,austin,2018-10-01,1018,NA,FALSE
AUSTIN,austin,2018-11-01,889,NA,FALSE
AUSTIN,austin,2018-12-01,947,NA,FALSE
AUSTIN,austin,2019-01-01,1050,NA,FALSE
AUSTIN,austin,2019-02-01,940,NA,FALSE
AUSTIN,austin,2019-03-01,767,NA,FALSE
AUSTIN,austin,2019-04-01,781,NA,FALSE
AUSTIN,austin,2019-05-01,942,NA,FALSE
AUSTIN,austin,2019-06-01,960,NA,FALSE
AUSTIN,austin,2019-07-01,1151,NA,FALSE
AUSTIN,austin,2019-08-01,1076,NA,FALSE
AUSTIN,austin,2019-09-01,1096,NA,FALSE
AUSTIN,austin,2019-10-01,1143,NA,FALSE
AUSTIN,austin,2019-11-01,950,NA,FALSE
AUSTIN,austin,2019-12-01,1006,NA,FALSE
"Austin, TX","austin, tx",2020-01-01,1101,957,FALSE
"Austin, TX","austin, tx",2020-02-01,1084,962.5,FALSE
"Austin, TX","austin, tx",2020-03-01,639,901.5,FALSE
"Austin, TX","austin, tx",2020-04-01,23,817.5,FALSE
"Austin, TX","austin, tx",2020-05-01,28,915,FALSE
"Austin, TX","austin, tx",2020-06-01,130,952,FALSE
"Austin, TX","austin, tx",2020-07-01,67,976.5,FALSE
"Austin, TX","austin, tx",2020-08-01,49,915,FALSE
"Austin, TX","austin, tx",2020-09-01,69,949.5,FALSE
"Austin, TX","austin, tx",2020-10-01,77,1020.5,FALSE
"Austin, TX","austin, tx",2020-11-01,62,921,FALSE
"Austin, TX","austin, tx",2020-12-01,66,926,FALSE
"Austin, TX","austin, tx",2021-01-01,78,957,FALSE
"Austin, TX","austin, tx",2021-02-01,54,941.5,FALSE
"Austin, TX","austin, tx",2021-03-01,100,901.5,FALSE
"Austin, TX","austin, tx",2021-04-01,108,817.5,FALSE
"Austin, TX","austin, tx",2021-05-01,104,915,FALSE
"Austin, TX","austin, tx",2021-06-01,112,952,FALSE
"Austin, TX","austin, tx",2021-07-01,141,976.5,FALSE
"Austin, TX","austin, tx",2021-08-01,162,915,FALSE
"Austin, TX","austin, tx",2021-09-01,170,949.5,FALSE
"Austin, TX","austin, tx",2021-10-01,186,1020.5,FALSE
"Austin, TX","austin, tx",2021-11-01,245,921,FALSE
"Austin, TX","austin, tx",2021-12-01,290,926,FALSE
"Austin, TX","austin, tx",2022-01-01,464,957,FALSE
"Austin, TX","austin, tx",2022-02-01,734,941.5,FALSE
"Austin, TX","austin, tx",2022-03-01,1061,901.5,FALSE
"Austin, TX","austin, tx",2022-04-01,999,817.5,FALSE
"Austin, TX","austin, tx",2022-05-01,789,915,FALSE
"Austin, TX","austin, tx",2022-06-01,741,952,FALSE
"Austin, TX","austin, tx",2022-07-01,781,976.5,FALSE
"Austin, TX","austin, tx",2022-08-01,882,915,FALSE
"Austin, TX","austin, tx",2022-09-01,805,949.5,FALSE
"Austin, TX","austin, tx",2022-10-01,851,1020.5,FALSE
"Austin, TX","austin, tx",2022-11-01,577,921,FALSE
"Austin, TX","austin, tx",2022-12-01,516,926,FALSE
"Austin, TX","austin, tx",2023-01-01,711,957,FALSE
"Austin, TX","austin, tx",2023-02-01,777,941.5,FALSE
"Austin, TX","austin, tx",2023-03-01,791,901.5,FALSE
"Austin, TX","austin, tx",2023-04-01,811,817.5,FALSE
"Austin, TX","austin, tx",2023-05-01,779,915,FALSE
"Austin, TX","austin, tx",2023-06-01,937,952,FALSE
"Austin, TX","austin, tx",2023-07-01,828,976.5,FALSE
"Austin, TX","austin, tx",2023-08-01,746,915,FALSE
"Austin, TX","austin, tx",2023-09-01,633,949.5,FALSE
"Austin, TX","austin, tx",2023-10-01,882,1020.5,FALSE
"Austin, TX","austin, tx",2023-11-01,812,921,FALSE
"Austin, TX","austin, tx",2023-12-01,744,926,FALSE
"Austin, TX","austin, tx",2024-01-01,1203,957,FALSE
"Austin, TX","austin, tx",2024-02-01,1148,962.5,FALSE
"Austin, TX","austin, tx",2024-03-01,1012,901.5,FALSE
"Austin, TX","austin, tx",2024-04-01,824,817.5,FALSE
"Austin, TX","austin, tx",2024-05-01,1051,915,FALSE
"Austin, TX","austin, tx",2024-06-01,967,952,FALSE
"Austin, TX","austin, tx",2024-07-01,1125,976.5,FALSE
"Austin, TX","austin, tx",2024-08-01,1084,915,FALSE
"Austin, TX","austin, tx",2024-09-01,1266,949.5,FALSE
"Austin, TX","austin, tx",2024-10-01,1159,1020.5,FALSE
"Austin, TX","austin, tx",2024-11-01,1030,921,FALSE
"Austin, TX","austin, tx",2024-12-01,1108,926,FALSE
"Austin, TX","austin, tx",2025-01-01,1287,957,FALSE
"Austin, TX","austin, tx",2025-02-01,1248,941.5,FALSE
"Austin, TX","austin, tx",2025-03-01,1235,901.5,FALSE
"Austin, TX","austin, tx",2025-04-01,1112,817.5,FALSE
"Austin, TX","austin, tx",2025-05-01,1140,915,FALSE
"Austin, TX","austin, tx",2025-06-01,1204,952,FALSE
"Austin, TX","austin, tx",2025-07-01,1300,976.5,FALSE
"Austin, TX","austin, tx",2025-08-01,1270,915,FALSE
"Austin, TX","austin, tx",2025-09-01,1250,949.5,FALSE
"Austin, TX","austin, tx",2025-10-01,1467,1020.5,FALSE
"Austin, TX","austin, tx",2025-11-01,133,446,FALSE
BOSTON,boston,2012-01-01,617,NA,FALSE
BOSTON,boston,2012-02-01,462,NA,FALSE
BOSTON,boston,2012-03-01,433,NA,FALSE
BOSTON,boston,2012-04-01,479,NA,FALSE
BOSTON,boston,2012-05-01,445,NA,FALSE
BOSTON,boston,2012-06-01,421,NA,FALSE
BOSTON,boston,2012-07-01,668,NA,FALSE
BOSTON,boston,2012-08-01,652,NA,FALSE
BOSTON,boston,2012-09-01,426,NA,FALSE
BOSTON,boston,2012-10-01,664,NA,FALSE
BOSTON,boston,2012-11-01,585,NA,FALSE
BOSTON,boston,2012-12-01,586,NA,FALSE
BOSTON,boston,2013-01-01,664,NA,FALSE
BOSTON,boston,2013-02-01,641,NA,FALSE
BOSTON,boston,2013-03-01,729,NA,FALSE
BOSTON,boston,2013-04-01,664,NA,FALSE
BOSTON,boston,2013-05-01,685,NA,FALSE
BOSTON,boston,2013-06-01,613,NA,FALSE
BOSTON,boston,2013-07-01,859,NA,FALSE
BOSTON,boston,2013-08-01,730,NA,FALSE
BOSTON,boston,2013-09-01,718,NA,FALSE
BOSTON,boston,2013-10-01,729,NA,FALSE
BOSTON,boston,2013-11-01,588,NA,FALSE
BOSTON,boston,2013-12-01,659,NA,FALSE
BOSTON,boston,2015-01-01,642,NA,FALSE
BOSTON,boston,2015-02-01,687,NA,FALSE
BOSTON,boston,2015-03-01,684,NA,FALSE
BOSTON,boston,2015-04-01,557,NA,FALSE
BOSTON,boston,2015-05-01,606,NA,FALSE
BOSTON,boston,2015-06-01,727,NA,FALSE
BOSTON,boston,2015-07-01,703,NA,FALSE
BOSTON,boston,2015-08-01,796,NA,FALSE
BOSTON,boston,2015-09-01,678,NA,FALSE
BOSTON,boston,2015-10-01,591,NA,FALSE
BOSTON,boston,2015-11-01,562,NA,FALSE
BOSTON,boston,2015-12-01,441,NA,FALSE
BOSTON,boston,2016-01-01,470,NA,FALSE
BOSTON,boston,2016-02-01,659,NA,FALSE
BOSTON,boston,2016-03-01,747,NA,FALSE
BOSTON,boston,2016-04-01,580,NA,FALSE
BOSTON,boston,2016-05-01,679,NA,FALSE
BOSTON,boston,2016-06-01,650,NA,FALSE
BOSTON,boston,2016-07-01,632,NA,FALSE
BOSTON,boston,2016-08-01,829,NA,FALSE
BOSTON,boston,2016-09-01,712,NA,FALSE
BOSTON,boston,2016-10-01,706,NA,FALSE
BOSTON,boston,2016-11-01,612,NA,FALSE
BOSTON,boston,2016-12-01,513,NA,FALSE
"Boston, MA","boston, ma",2020-01-01,650,530,FALSE
"Boston, MA","boston, ma",2020-02-01,610,552.5,FALSE
"Boston, MA","boston, ma",2020-03-01,480,403,FALSE
"Boston, MA","boston, ma",2020-04-01,96,536,FALSE
"Boston, MA","boston, ma",2020-05-01,4,648,FALSE
"Boston, MA","boston, ma",2020-06-01,8,433,FALSE
"Boston, MA","boston, ma",2020-07-01,13,642,FALSE
"Boston, MA","boston, ma",2020-08-01,11,686.5,FALSE
"Boston, MA","boston, ma",2020-09-01,16,702.5,FALSE
"Boston, MA","boston, ma",2020-10-01,38,695,FALSE
"Boston, MA","boston, ma",2020-11-01,322,511,FALSE
"Boston, MA","boston, ma",2020-12-01,462,540.5,FALSE
"Boston, MA","boston, ma",2021-01-01,310,530,FALSE
"Boston, MA","boston, ma",2021-02-01,303,549,FALSE
"Boston, MA","boston, ma",2021-03-01,455,403,FALSE
"Boston, MA","boston, ma",2021-04-01,253,536,FALSE
"Boston, MA","boston, ma",2021-05-01,237,648,FALSE
"Boston, MA","boston, ma",2021-06-01,245,433,FALSE
"Boston, MA","boston, ma",2021-07-01,253,642,FALSE
"Boston, MA","boston, ma",2021-08-01,269,686.5,FALSE
"Boston, MA","boston, ma",2021-09-01,233,702.5,FALSE
"Boston, MA","boston, ma",2021-10-01,230,695,FALSE
"Boston, MA","boston, ma",2021-11-01,281,511,FALSE
"Boston, MA","boston, ma",2021-12-01,301,540.5,FALSE
"Boston, MA","boston, ma",2022-01-01,298,530,FALSE
"Boston, MA","boston, ma",2022-02-01,252,549,FALSE
"Boston, MA","boston, ma",2022-03-01,336,403,FALSE
"Boston, MA","boston, ma",2022-04-01,388,536,FALSE
"Boston, MA","boston, ma",2022-05-01,441,648,FALSE
"Boston, MA","boston, ma",2022-06-01,383,433,FALSE
"Boston, MA","boston, ma",2022-07-01,406,642,FALSE
"Boston, MA","boston, ma",2022-08-01,476,686.5,FALSE
"Boston, MA","boston, ma",2022-09-01,465,702.5,FALSE
"Boston, MA","boston, ma",2022-10-01,670,695,FALSE
"Boston, MA","boston, ma",2022-11-01,627,511,FALSE
"Boston, MA","boston, ma",2022-12-01,592,540.5,FALSE
"Boston, MA","boston, ma",2023-01-01,681,530,FALSE
"Boston, MA","boston, ma",2023-02-01,586,549,FALSE
"Boston, MA","boston, ma",2023-03-01,515,403,FALSE
"Boston, MA","boston, ma",2023-04-01,670,536,FALSE
"Boston, MA","boston, ma",2023-05-01,736,648,FALSE
"Boston, MA","boston, ma",2023-06-01,426,433,FALSE
"Boston, MA","boston, ma",2023-07-01,571,642,FALSE
"Boston, MA","boston, ma",2023-08-01,683,686.5,FALSE
"Boston, MA","boston, ma",2023-09-01,603,702.5,FALSE
"Boston, MA","boston, ma",2023-10-01,690,695,FALSE
"Boston, MA","boston, ma",2023-11-01,11,71.5,FALSE
BRIDGEPORT,bridgeport,2017-01-01,350,NA,FALSE
BRIDGEPORT,bridgeport,2017-02-01,318,NA,FALSE
BRIDGEPORT,bridgeport,2017-03-01,347,NA,FALSE
BRIDGEPORT,bridgeport,2017-04-01,263,NA,FALSE
BRIDGEPORT,bridgeport,2017-05-01,373,NA,FALSE
BRIDGEPORT,bridgeport,2017-06-01,367,NA,FALSE
BRIDGEPORT,bridgeport,2017-07-01,390,NA,FALSE
BRIDGEPORT,bridgeport,2017-08-01,348,NA,FALSE
BRIDGEPORT,bridgeport,2017-09-01,326,NA,FALSE
BRIDGEPORT,bridgeport,2017-10-01,363,NA,FALSE
BRIDGEPORT,bridgeport,2017-11-01,283,NA,FALSE
BRIDGEPORT,bridgeport,2017-12-01,334,NA,FALSE
BRIDGEPORT,bridgeport,2018-01-01,326,NA,FALSE
BRIDGEPORT,bridgeport,2018-02-01,349,NA,FALSE
BRIDGEPORT,bridgeport,2018-03-01,262,NA,FALSE
BRIDGEPORT,bridgeport,2018-04-01,347,NA,FALSE
BRIDGEPORT,bridgeport,2018-05-01,310,NA,FALSE
BRIDGEPORT,bridgeport,2018-06-01,362,NA,FALSE
BRIDGEPORT,bridgeport,2018-07-01,356,NA,FALSE
BRIDGEPORT,bridgeport,2018-08-01,379,NA,FALSE
BRIDGEPORT,bridgeport,2018-09-01,317,NA,FALSE
BRIDGEPORT,bridgeport,2018-10-01,381,NA,FALSE
BRIDGEPORT,bridgeport,2018-11-01,372,NA,FALSE
BRIDGEPORT,bridgeport,2018-12-01,301,NA,FALSE
BRIDGEPORT,bridgeport,2019-01-01,313,NA,FALSE
BRIDGEPORT,bridgeport,2019-02-01,271,NA,FALSE
BRIDGEPORT,bridgeport,2019-03-01,308,NA,FALSE
BRIDGEPORT,bridgeport,2019-04-01,313,NA,FALSE
BRIDGEPORT,bridgeport,2019-05-01,312,NA,FALSE
BRIDGEPORT,bridgeport,2019-06-01,295,NA,FALSE
BRIDGEPORT,bridgeport,2019-07-01,382,NA,FALSE
BRIDGEPORT,bridgeport,2019-08-01,347,NA,FALSE
BRIDGEPORT,bridgeport,2019-09-01,351,NA,FALSE
BRIDGEPORT,bridgeport,2019-10-01,362,NA,FALSE
BRIDGEPORT,bridgeport,2019-11-01,284,NA,FALSE
BRIDGEPORT,bridgeport,2019-12-01,349,NA,FALSE
"Bridgeport, CT","bridgeport, ct",2020-01-01,312,341,FALSE
"Bridgeport, CT","bridgeport, ct",2020-02-01,259,348.5,FALSE
"Bridgeport, CT","bridgeport, ct",2020-03-01,286,334,FALSE
"Bridgeport, CT","bridgeport, ct",2020-04-01,27,353,FALSE
"Bridgeport, CT","bridgeport, ct",2020-05-01,6,349.5,FALSE
"Bridgeport, CT","bridgeport, ct",2020-06-01,5,366,FALSE
"Bridgeport, CT","bridgeport, ct",2020-07-01,28,342,FALSE
"Bridgeport, CT","bridgeport, ct",2020-08-01,28,393,FALSE
"Bridgeport, CT","bridgeport, ct",2020-09-01,56,376,FALSE
"Bridgeport, CT","bridgeport, ct",2020-10-01,79,408,FALSE
"Bridgeport, CT","bridgeport, ct",2020-11-01,104,338,FALSE
"Bridgeport, CT","bridgeport, ct",2020-12-01,102,349,FALSE
"Bridgeport, CT","bridgeport, ct",2021-01-01,127,341,FALSE
"Bridgeport, CT","bridgeport, ct",2021-02-01,92,345,FALSE
"Bridgeport, CT","bridgeport, ct",2021-03-01,186,334,FALSE
"Bridgeport, CT","bridgeport, ct",2021-04-01,158,353,FALSE
"Bridgeport, CT","bridgeport, ct",2021-05-01,120,349.5,FALSE
"Bridgeport, CT","bridgeport, ct",2021-06-01,151,366,FALSE
"Bridgeport, CT","bridgeport, ct",2021-07-01,91,342,FALSE
"Bridgeport, CT","bridgeport, ct",2021-08-01,126,393,FALSE
"Bridgeport, CT","bridgeport, ct",2021-09-01,224,376,FALSE
"Bridgeport, CT","bridgeport, ct",2021-10-01,211,408,FALSE
"Bridgeport, CT","bridgeport, ct",2021-11-01,211,338,FALSE
"Bridgeport, CT","bridgeport, ct",2021-12-01,209,349,FALSE
"Bridgeport, CT","bridgeport, ct",2022-01-01,247,341,FALSE
"Bridgeport, CT","bridgeport, ct",2022-02-01,228,345,FALSE
"Bridgeport, CT","bridgeport, ct",2022-03-01,523,334,FALSE
"Bridgeport, CT","bridgeport, ct",2022-04-01,421,353,FALSE
"Bridgeport, CT","bridgeport, ct",2022-05-01,391,349.5,FALSE
"Bridgeport, CT","bridgeport, ct",2022-06-01,394,366,FALSE
"Bridgeport, CT","bridgeport, ct",2022-07-01,403,342,FALSE
"Bridgeport, CT","bridgeport, ct",2022-08-01,445,393,FALSE
"Bridgeport, CT","bridgeport, ct",2022-09-01,394,376,FALSE
"Bridgeport, CT","bridgeport, ct",2022-10-01,414,408,FALSE
"Bridgeport, CT","bridgeport, ct",2022-11-01,398,338,FALSE
"Bridgeport, CT","bridgeport, ct",2022-12-01,327,349,FALSE
"Bridgeport, CT","bridgeport, ct",2023-01-01,349,341,FALSE
"Bridgeport, CT","bridgeport, ct",2023-02-01,360,345,FALSE
"Bridgeport, CT","bridgeport, ct",2023-03-01,337,334,FALSE
"Bridgeport, CT","bridgeport, ct",2023-04-01,352,353,FALSE
"Bridgeport, CT","bridgeport, ct",2023-05-01,361,349.5,FALSE
"Bridgeport, CT","bridgeport, ct",2023-06-01,412,366,FALSE
"Bridgeport, CT","bridgeport, ct",2023-07-01,332,342,FALSE
"Bridgeport, CT","bridgeport, ct",2023-08-01,441,393,FALSE
"Bridgeport, CT","bridgeport, ct",2023-09-01,375,376,FALSE
"Bridgeport, CT","bridgeport, ct",2023-10-01,435,408,FALSE
"Bridgeport, CT","bridgeport, ct",2023-11-01,388,338,FALSE
"Bridgeport, CT","bridgeport, ct",2023-12-01,349,349,FALSE
"Bridgeport, CT","bridgeport, ct",2024-01-01,333,341,FALSE
"Bridgeport, CT","bridgeport, ct",2024-02-01,337,348.5,FALSE
"Bridgeport, CT","bridgeport, ct",2024-03-01,331,334,FALSE
"Bridgeport, CT","bridgeport, ct",2024-04-01,354,353,FALSE
"Bridgeport, CT","bridgeport, ct",2024-05-01,338,349.5,FALSE
"Bridgeport, CT","bridgeport, ct",2024-06-01,320,366,FALSE
"Bridgeport, CT","bridgeport, ct",2024-07-01,352,342,FALSE
"Bridgeport, CT","bridgeport, ct",2024-08-01,345,393,FALSE
