location,location_std,month_date,filings_count,filings_avg,is_state,source
nevada,nevada,2023-12-01,4014,4057,TRUE,cities_aggregated
nevada,nevada,2024-01-01,4746,5111,TRUE,cities_aggregated
nevada,nevada,2024-02-01,4086,4249.5,TRUE,cities_aggregated
nevada,nevada,2024-03-01,3309,3875,TRUE,cities_aggregated
nevada,nevada,2024-04-01,3860,3996.5,TRUE,cities_aggregated
nevada,nevada,2024-05-01,3977,4775.5,TRUE,cities_aggregated
nevada,nevada,2024-06-01,4041,4672,TRUE,cities_aggregated
nevada,nevada,2024-07-01,4983,4961.5,TRUE,cities_aggregated
nevada,nevada,2024-08-01,4589,4906,TRUE,cities_aggregated
nevada,nevada,2024-09-01,4429,4528,TRUE,cities_aggregated
nevada,nevada,2024-10-01,3231,3985,TRUE,cities_aggregated
nevada,nevada,2024-11-01,3610,3916.5,TRUE,cities_aggregated
nevada,nevada,2024-12-01,4100,4057,TRUE,cities_aggregated
nevada,nevada,2025-01-01,3911,5111,TRUE,cities_aggregated
nevada,nevada,2025-02-01,3377,4186,TRUE,cities_aggregated
nevada,nevada,2025-03-01,3394,3875,TRUE,cities_aggregated
nevada,nevada,2025-04-01,3428,3996.5,TRUE,cities_aggregated
nevada,nevada,2025-05-01,3779,4775.5,TRUE,cities_aggregated
nevada,nevada,2025-06-01,3871,4672,TRUE,cities_aggregated
nevada,nevada,2025-07-01,4244,4961.5,TRUE,cities_aggregated
nevada,nevada,2025-08-01,3973,4906,TRUE,cities_aggregated
nevada,nevada,2025-09-01,3363,4528,TRUE,cities_aggregated
nevada,nevada,2025-10-01,3710,3985,TRUE,cities_aggregated
nevada,nevada,2025-11-01,0,674.5,TRUE,cities_aggregated
NEWMEXICO,newmexico,2017-01-01,1461,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-02-01,1313,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-03-01,1124,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-04-01,1276,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-05-01,1408,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-06-01,1515,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-07-01,1457,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-08-01,1639,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-09-01,1451,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-10-01,1519,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-11-01,1269,NA,TRUE,state_level
NEWMEXICO,newmexico,2017-12-01,1265,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-01-01,1568,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-02-01,1310,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-03-01,1103,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-04-01,1265,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-05-01,1397,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-06-01,1467,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-07-01,1565,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-08-01,1530,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-09-01,1434,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-10-01,1559,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-11-01,1367,NA,TRUE,state_level
NEWMEXICO,newmexico,2018-12-01,1226,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-01-01,1637,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-02-01,1329,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-03-01,1181,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-04-01,1276,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-05-01,1465,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-06-01,1454,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-07-01,1571,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-08-01,1581,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-09-01,1561,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-10-01,1487,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-11-01,1393,NA,TRUE,state_level
NEWMEXICO,newmexico,2019-12-01,1389,NA,TRUE,state_level
newmexico,newmexico,2020-01-01,1545,3.1106666666666696,TRUE,state_level
newmexico,newmexico,2020-02-01,1266,2.634666666666665,TRUE,state_level
newmexico,newmexico,2020-03-01,1021,2.2720000000000025,TRUE,state_level
newmexico,newmexico,2020-04-01,436,2.544666666666662,TRUE,state_level
newmexico,newmexico,2020-05-01,448,2.8466666666666716,TRUE,state_level
newmexico,newmexico,2020-06-01,537,2.9573333333333287,TRUE,state_level
newmexico,newmexico,2020-07-01,576,3.0619999999999976,TRUE,state_level
newmexico,newmexico,2020-08-01,758,3.166666666666662,TRUE,state_level
newmexico,newmexico,2020-09-01,662,2.964000000000001,TRUE,state_level
newmexico,newmexico,2020-10-01,706,3.043333333333331,TRUE,state_level
newmexico,newmexico,2020-11-01,661,2.686000000000001,TRUE,state_level
newmexico,newmexico,2020-12-01,417,2.586666666666669,TRUE,state_level
newmexico,newmexico,2021-01-01,910,3.1106666666666696,TRUE,state_level
newmexico,newmexico,2021-02-01,675,2.634666666666665,TRUE,state_level
newmexico,newmexico,2021-03-01,699,2.2720000000000025,TRUE,state_level
newmexico,newmexico,2021-04-01,575,2.544666666666662,TRUE,state_level
newmexico,newmexico,2021-05-01,739,2.8466666666666716,TRUE,state_level
newmexico,newmexico,2021-06-01,878,2.9573333333333287,TRUE,state_level
newmexico,newmexico,2021-07-01,824,3.0619999999999976,TRUE,state_level
newmexico,newmexico,2021-08-01,791,3.166666666666662,TRUE,state_level
newmexico,newmexico,2021-09-01,778,2.964000000000001,TRUE,state_level
newmexico,newmexico,2021-10-01,823,3.043333333333331,TRUE,state_level
newmexico,newmexico,2021-11-01,791,2.686000000000001,TRUE,state_level
newmexico,newmexico,2021-12-01,704,2.586666666666669,TRUE,state_level
newmexico,newmexico,2022-01-01,876,3.1106666666666696,TRUE,state_level
newmexico,newmexico,2022-02-01,941,2.634666666666665,TRUE,state_level
newmexico,newmexico,2022-03-01,938,2.2720000000000025,TRUE,state_level
newmexico,newmexico,2022-04-01,897,2.544666666666662,TRUE,state_level
newmexico,newmexico,2022-05-01,1068,2.8466666666666716,TRUE,state_level
newmexico,newmexico,2022-06-01,1045,2.9573333333333287,TRUE,state_level
newmexico,newmexico,2022-07-01,1086,3.0619999999999976,TRUE,state_level
newmexico,newmexico,2022-08-01,1239,3.166666666666662,TRUE,state_level
newmexico,newmexico,2022-09-01,1026,2.964000000000001,TRUE,state_level
newmexico,newmexico,2022-10-01,1073,3.043333333333331,TRUE,state_level
newmexico,newmexico,2022-11-01,1058,2.686000000000001,TRUE,state_level
newmexico,newmexico,2022-12-01,973,2.586666666666669,TRUE,state_level
newmexico,newmexico,2023-01-01,124,0.22999999999999937,TRUE,state_level
NEWYORK,newyork,2016-01-01,19871,NA,TRUE,state_level
NEWYORK,newyork,2016-02-01,21793,NA,TRUE,state_level
NEWYORK,newyork,2016-03-01,19590,NA,TRUE,state_level
NEWYORK,newyork,2016-04-01,16482,NA,TRUE,state_level
NEWYORK,newyork,2016-05-01,17458,NA,TRUE,state_level
NEWYORK,newyork,2016-06-01,18773,NA,TRUE,state_level
NEWYORK,newyork,2016-07-01,18326,NA,TRUE,state_level
NEWYORK,newyork,2016-08-01,22170,NA,TRUE,state_level
NEWYORK,newyork,2016-09-01,19984,NA,TRUE,state_level
NEWYORK,newyork,2016-10-01,18563,NA,TRUE,state_level
NEWYORK,newyork,2016-11-01,20724,NA,TRUE,state_level
NEWYORK,newyork,2016-12-01,20115,NA,TRUE,state_level
NEWYORK,newyork,2017-01-01,19166,NA,TRUE,state_level
NEWYORK,newyork,2017-02-01,19262,NA,TRUE,state_level
NEWYORK,newyork,2017-03-01,20193,NA,TRUE,state_level
NEWYORK,newyork,2017-04-01,15750,NA,TRUE,state_level
NEWYORK,newyork,2017-05-01,18361,NA,TRUE,state_level
NEWYORK,newyork,2017-06-01,17584,NA,TRUE,state_level
NEWYORK,newyork,2017-07-01,18556,NA,TRUE,state_level
NEWYORK,newyork,2017-08-01,20787,NA,TRUE,state_level
NEWYORK,newyork,2017-09-01,18411,NA,TRUE,state_level
NEWYORK,newyork,2017-10-01,19837,NA,TRUE,state_level
NEWYORK,newyork,2017-11-01,19183,NA,TRUE,state_level
NEWYORK,newyork,2017-12-01,18687,NA,TRUE,state_level
NEWYORK,newyork,2018-01-01,20796,NA,TRUE,state_level
NEWYORK,newyork,2018-02-01,17940,NA,TRUE,state_level
NEWYORK,newyork,2018-03-01,18433,NA,TRUE,state_level
NEWYORK,newyork,2018-04-01,15919,NA,TRUE,state_level
NEWYORK,newyork,2018-05-01,16216,NA,TRUE,state_level
NEWYORK,newyork,2018-06-01,17616,NA,TRUE,state_level
NEWYORK,newyork,2018-07-01,18108,NA,TRUE,state_level
NEWYORK,newyork,2018-08-01,20323,NA,TRUE,state_level
NEWYORK,newyork,2018-09-01,15705,NA,TRUE,state_level
NEWYORK,newyork,2018-10-01,20847,NA,TRUE,state_level
NEWYORK,newyork,2018-11-01,18744,NA,TRUE,state_level
NEWYORK,newyork,2018-12-01,17028,NA,TRUE,state_level
ohio,ohio,2020-01-01,3379,1318.5,TRUE,cities_aggregated
ohio,ohio,2020-02-01,2860,1282.8333333333333,TRUE,cities_aggregated
ohio,ohio,2020-03-01,1573,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2020-04-01,537,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2020-05-01,724,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2020-06-01,1570,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2020-07-01,1717,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2020-08-01,2153,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2020-09-01,2499,1227,TRUE,cities_aggregated
ohio,ohio,2020-10-01,2401,1331,TRUE,cities_aggregated
ohio,ohio,2020-11-01,1881,1042.1666666666667,TRUE,cities_aggregated
ohio,ohio,2020-12-01,2967,1190.6666666666667,TRUE,cities_aggregated
ohio,ohio,2021-01-01,2083,1318.5,TRUE,cities_aggregated
ohio,ohio,2021-02-01,1809,1251.5,TRUE,cities_aggregated
ohio,ohio,2021-03-01,2766,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2021-04-01,1976,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2021-05-01,1864,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2021-06-01,2410,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2021-07-01,2787,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2021-08-01,2719,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2021-09-01,2841,1227,TRUE,cities_aggregated
ohio,ohio,2021-10-01,2836,1331,TRUE,cities_aggregated
ohio,ohio,2021-11-01,2554,1042.1666666666667,TRUE,cities_aggregated
ohio,ohio,2021-12-01,2955,1190.6666666666667,TRUE,cities_aggregated
ohio,ohio,2022-01-01,3116,1318.5,TRUE,cities_aggregated
ohio,ohio,2022-02-01,2747,1251.5,TRUE,cities_aggregated
ohio,ohio,2022-03-01,3076,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2022-04-01,2602,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2022-05-01,3046,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2022-06-01,3264,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2022-07-01,3443,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2022-08-01,3677,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2022-09-01,3964,1227,TRUE,cities_aggregated
ohio,ohio,2022-10-01,3832,1331,TRUE,cities_aggregated
ohio,ohio,2022-11-01,3347,1042.1666666666667,TRUE,cities_aggregated
ohio,ohio,2022-12-01,3470,1190.6666666666667,TRUE,cities_aggregated
ohio,ohio,2023-01-01,3503,1318.5,TRUE,cities_aggregated
ohio,ohio,2023-02-01,3751,1251.5,TRUE,cities_aggregated
ohio,ohio,2023-03-01,3224,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2023-04-01,2924,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2023-05-01,3445,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2023-06-01,3918,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2023-07-01,3649,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2023-08-01,4444,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2023-09-01,3658,1227,TRUE,cities_aggregated
ohio,ohio,2023-10-01,3892,1331,TRUE,cities_aggregated
ohio,ohio,2023-11-01,3326,1042.1666666666667,TRUE,cities_aggregated
ohio,ohio,2023-12-01,3363,1190.6666666666667,TRUE,cities_aggregated
ohio,ohio,2024-01-01,4413,1318.5,TRUE,cities_aggregated
ohio,ohio,2024-02-01,3956,1282.8333333333333,TRUE,cities_aggregated
ohio,ohio,2024-03-01,2923,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2024-04-01,3332,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2024-05-01,4361,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2024-06-01,3690,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2024-07-01,4236,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2024-08-01,3870,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2024-09-01,3707,1227,TRUE,cities_aggregated
ohio,ohio,2024-10-01,4098,1331,TRUE,cities_aggregated
ohio,ohio,2024-11-01,2929,1042.1666666666667,TRUE,cities_aggregated
ohio,ohio,2024-12-01,3781,1190.6666666666667,TRUE,cities_aggregated
ohio,ohio,2025-01-01,4055,1318.5,TRUE,cities_aggregated
ohio,ohio,2025-02-01,3390,1251.5,TRUE,cities_aggregated
ohio,ohio,2025-03-01,3325,1023.6666666666666,TRUE,cities_aggregated
ohio,ohio,2025-04-01,3385,1042.6666666666667,TRUE,cities_aggregated
ohio,ohio,2025-05-01,3550,1301.3333333333333,TRUE,cities_aggregated
ohio,ohio,2025-06-01,3457,1267.6666666666667,TRUE,cities_aggregated
ohio,ohio,2025-07-01,4359,1313.6666666666667,TRUE,cities_aggregated
ohio,ohio,2025-08-01,3773,1385.1666666666667,TRUE,cities_aggregated
ohio,ohio,2025-09-01,3796,1227,TRUE,cities_aggregated
ohio,ohio,2025-10-01,3721,1331,TRUE,cities_aggregated
ohio,ohio,2025-11-01,464,464.3333333333333,TRUE,cities_aggregated
PENNSYLVANIA,pennsylvania,2016-01-01,11175,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-02-01,10617,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-03-01,10020,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-04-01,9646,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-05-01,11138,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-06-01,12135,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-07-01,11952,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-08-01,13049,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-09-01,12767,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-10-01,11535,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-11-01,10870,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2016-12-01,9693,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-01-01,12113,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-02-01,10981,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-03-01,10545,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-04-01,9767,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-05-01,11972,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-06-01,12777,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-07-01,12421,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-08-01,13127,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-09-01,12138,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-10-01,12614,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-11-01,10391,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2017-12-01,7733,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-01-01,12060,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-02-01,10538,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-03-01,9511,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-04-01,10033,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-05-01,11504,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-06-01,11319,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-07-01,12221,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-08-01,12786,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-09-01,11222,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-10-01,12878,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-11-01,10774,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2018-12-01,9642,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-01-01,12231,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-02-01,10666,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-03-01,9763,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-04-01,9937,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-05-01,9897,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-06-01,11540,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-07-01,13440,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-08-01,12641,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-09-01,11845,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-10-01,12449,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-11-01,10341,NA,TRUE,state_level
PENNSYLVANIA,pennsylvania,2019-12-01,10845,NA,TRUE,state_level
pennsylvania,pennsylvania,2020-01-01,10903,3.1429791860825,TRUE,state_level
pennsylvania,pennsylvania,2020-02-01,9569,2.8139950295121094,TRUE,state_level
pennsylvania,pennsylvania,2020-03-01,4579,2.5837993165580166,TRUE,state_level
pennsylvania,pennsylvania,2020-04-01,168,2.623174899037057,TRUE,state_level
pennsylvania,pennsylvania,2020-05-01,204,2.960624417520872,TRUE,state_level
pennsylvania,pennsylvania,2020-06-01,1001,3.1475613544578085,TRUE,state_level
pennsylvania,pennsylvania,2020-07-01,1206,3.3016464740602265,TRUE,state_level
pennsylvania,pennsylvania,2020-08-01,1440,3.393833488661307,TRUE,state_level
pennsylvania,pennsylvania,2020-09-01,9608,3.163793103448206,TRUE,state_level
pennsylvania,pennsylvania,2020-10-01,6355,3.2440975458214556,TRUE,state_level
pennsylvania,pennsylvania,2020-11-01,5265,2.7767940354145058,TRUE,state_level
pennsylvania,pennsylvania,2020-12-01,5024,2.4300248524386032,TRUE,state_level
pennsylvania,pennsylvania,2021-01-01,5105,3.1429791860825,TRUE,state_level
pennsylvania,pennsylvania,2021-02-01,4743,2.7848710779745844,TRUE,state_level
pennsylvania,pennsylvania,2021-03-01,5599,2.5837993165580166,TRUE,state_level
pennsylvania,pennsylvania,2021-04-01,3801,2.623174899037057,TRUE,state_level
pennsylvania,pennsylvania,2021-05-01,3945,2.960624417520872,TRUE,state_level
pennsylvania,pennsylvania,2021-06-01,5056,3.1475613544578085,TRUE,state_level
pennsylvania,pennsylvania,2021-07-01,5388,3.3016464740602265,TRUE,state_level
pennsylvania,pennsylvania,2021-08-01,5740,3.393833488661307,TRUE,state_level
pennsylvania,pennsylvania,2021-09-01,6190,3.163793103448206,TRUE,state_level
pennsylvania,pennsylvania,2021-10-01,6688,3.2440975458214556,TRUE,state_level
pennsylvania,pennsylvania,2021-11-01,6993,2.7767940354145058,TRUE,state_level
pennsylvania,pennsylvania,2021-12-01,7059,2.4300248524386032,TRUE,state_level
pennsylvania,pennsylvania,2022-01-01,7955,3.1429791860825,TRUE,state_level
pennsylvania,pennsylvania,2022-02-01,7338,2.7848710779745844,TRUE,state_level
pennsylvania,pennsylvania,2022-03-01,7924,2.5837993165580166,TRUE,state_level
pennsylvania,pennsylvania,2022-04-01,7463,2.623174899037057,TRUE,state_level
pennsylvania,pennsylvania,2022-05-01,8675,2.960624417520872,TRUE,state_level
pennsylvania,pennsylvania,2022-06-01,9344,3.1475613544578085,TRUE,state_level
pennsylvania,pennsylvania,2022-07-01,9318,3.3016464740602265,TRUE,state_level
pennsylvania,pennsylvania,2022-08-01,11151,3.393833488661307,TRUE,state_level
pennsylvania,pennsylvania,2022-09-01,10441,3.163793103448206,TRUE,state_level
pennsylvania,pennsylvania,2022-10-01,9360,3.2440975458214556,TRUE,state_level
pennsylvania,pennsylvania,2022-11-01,8918,2.7767940354145058,TRUE,state_level
pennsylvania,pennsylvania,2022-12-01,9304,2.4300248524386032,TRUE,state_level
pennsylvania,pennsylvania,2023-01-01,1524,0.5009319664492318,TRUE,state_level
RHODE ISLAND,rhode island,2016-01-01,1236,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-02-01,1164,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-03-01,1188,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-04-01,1018,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-05-01,1234,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-06-01,1289,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-07-01,1398,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-08-01,1486,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-09-01,1343,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-10-01,1160,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-11-01,1136,NA,TRUE,state_level
RHODE ISLAND,rhode island,2016-12-01,1086,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-01-01,1430,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-02-01,1104,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-03-01,1055,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-04-01,903,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-05-01,1306,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-06-01,1214,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-07-01,1229,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-08-01,1518,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-09-01,1275,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-10-01,1527,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-11-01,1249,NA,TRUE,state_level
RHODE ISLAND,rhode island,2017-12-01,1049,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-01-01,1450,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-02-01,1255,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-03-01,1055,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-04-01,1044,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-05-01,1177,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-06-01,1223,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-07-01,1393,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-08-01,1407,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-09-01,1162,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-10-01,1424,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-11-01,1166,NA,TRUE,state_level
RHODE ISLAND,rhode island,2018-12-01,933,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-01-01,1456,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-02-01,968,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-03-01,1126,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-04-01,1077,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-05-01,1180,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-06-01,1103,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-07-01,1566,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-08-01,1194,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-09-01,1321,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-10-01,1273,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-11-01,948,NA,TRUE,state_level
RHODE ISLAND,rhode island,2019-12-01,992,NA,TRUE,state_level
southcarolina,southcarolina,2020-01-01,3004,1195,TRUE,cities_aggregated
southcarolina,southcarolina,2020-02-01,2695,1009.5,TRUE,cities_aggregated
southcarolina,southcarolina,2020-03-01,1510,894.75,TRUE,cities_aggregated
southcarolina,southcarolina,2020-04-01,7,965.5,TRUE,cities_aggregated
southcarolina,southcarolina,2020-05-01,849,1068.75,TRUE,cities_aggregated
southcarolina,southcarolina,2020-06-01,978,1071.25,TRUE,cities_aggregated
southcarolina,southcarolina,2020-07-01,951,1154.25,TRUE,cities_aggregated
southcarolina,southcarolina,2020-08-01,1274,1110,TRUE,cities_aggregated
southcarolina,southcarolina,2020-09-01,1545,1053,TRUE,cities_aggregated
southcarolina,southcarolina,2020-10-01,1259,1060,TRUE,cities_aggregated
southcarolina,southcarolina,2020-11-01,1331,999.25,TRUE,cities_aggregated
southcarolina,southcarolina,2020-12-01,1279,992.5,TRUE,cities_aggregated
southcarolina,southcarolina,2021-01-01,1388,1195,TRUE,cities_aggregated
southcarolina,southcarolina,2021-02-01,1178,1005.75,TRUE,cities_aggregated
southcarolina,southcarolina,2021-03-01,1148,894.75,TRUE,cities_aggregated
southcarolina,southcarolina,2021-04-01,872,965.5,TRUE,cities_aggregated
southcarolina,southcarolina,2021-05-01,979,1068.75,TRUE,cities_aggregated
southcarolina,southcarolina,2021-06-01,1258,1071.25,TRUE,cities_aggregated
southcarolina,southcarolina,2021-07-01,1116,1154.25,TRUE,cities_aggregated
southcarolina,southcarolina,2021-08-01,1154,1110,TRUE,cities_aggregated
southcarolina,southcarolina,2021-09-01,1596,1053,TRUE,cities_aggregated
southcarolina,southcarolina,2021-10-01,1634,1060,TRUE,cities_aggregated
southcarolina,southcarolina,2021-11-01,1555,999.25,TRUE,cities_aggregated
southcarolina,southcarolina,2021-12-01,1569,992.5,TRUE,cities_aggregated
southcarolina,southcarolina,2022-01-01,1954,1195,TRUE,cities_aggregated
southcarolina,southcarolina,2022-02-01,1901,1005.75,TRUE,cities_aggregated
southcarolina,southcarolina,2022-03-01,1906,894.75,TRUE,cities_aggregated
southcarolina,southcarolina,2022-04-01,1647,965.5,TRUE,cities_aggregated
southcarolina,southcarolina,2022-05-01,1781,1068.75,TRUE,cities_aggregated
southcarolina,southcarolina,2022-06-01,1952,1071.25,TRUE,cities_aggregated
southcarolina,southcarolina,2022-07-01,2065,1154.25,TRUE,cities_aggregated
southcarolina,southcarolina,2022-08-01,1993,1110,TRUE,cities_aggregated
southcarolina,southcarolina,2022-09-01,2094,1053,TRUE,cities_aggregated
southcarolina,southcarolina,2022-10-01,2079,1060,TRUE,cities_aggregated
