"state","month","outcome","treated_state","post_treatment"
"13",2024-11-01,27.3060053424793,FALSE,0
"13",2024-12-01,26.77835306533,FALSE,0
"13",2025-01-01,31.0820169508294,FALSE,0
"13",2025-02-01,29.6474623223296,FALSE,0
"13",2025-03-01,21.765656432411,FALSE,0
"13",2025-04-01,23.0023414569798,FALSE,0
"13",2025-05-01,26.4541703745652,FALSE,0
"13",2025-06-01,36.8295445352318,FALSE,0
"13",2025-07-01,39.4183318501739,FALSE,0
"13",2025-08-01,30.7013995631421,FALSE,0
"13",2025-09-01,28.8407086805275,FALSE,0
"15",2020-01-01,1.13599126160568,FALSE,0
"15",2020-02-01,1.15783724740579,FALSE,0
"15",2020-03-01,0.660841070453304,FALSE,0
"15",2020-04-01,0.278536318951393,FALSE,0
"15",2020-05-01,0.14199890770071,FALSE,0
"15",2020-06-01,0.245767340251229,FALSE,0
"15",2020-07-01,0.333151283451666,FALSE,0
"15",2020-08-01,0.251228836701256,FALSE,0
"15",2020-09-01,0.360458765701802,FALSE,0
"15",2020-10-01,0.48607318405243,FALSE,0
"15",2020-11-01,0.322228290551611,FALSE,0
"15",2020-12-01,0.36592026215183,FALSE,0
"15",2021-01-01,0.436919716002185,FALSE,0
"15",2021-02-01,0.469688694702348,FALSE,0
"15",2021-03-01,0.622610595303113,FALSE,0
"15",2021-04-01,0.551611141452758,FALSE,0
"15",2021-05-01,0.578918623702895,FALSE,0
"15",2021-06-01,0.562534134352813,FALSE,0
"15",2021-07-01,0.573457127252867,FALSE,0
"15",2021-08-01,0.917531403604588,FALSE,0
"15",2021-09-01,1.15783724740579,FALSE,0
"15",2021-10-01,1.07045330420535,FALSE,0
"15",2021-11-01,1.00491534680502,FALSE,0
"15",2021-12-01,1.41452758055707,FALSE,0
"15",2022-01-01,1.01037684325505,FALSE,0
"15",2022-02-01,1.00491534680502,FALSE,0
"15",2022-03-01,1.04860731840524,FALSE,0
"15",2022-04-01,0.906608410704533,FALSE,0
"15",2022-05-01,1.03768432550519,FALSE,0
"15",2022-06-01,0.988530857454943,FALSE,0
"15",2022-07-01,0.944838885854724,FALSE,0
"15",2022-08-01,2.23375204806117,FALSE,0
"15",2022-09-01,2.15729109776079,FALSE,0
"16",2016-01-01,1.16369278510473,FALSE,0
"16",2016-02-01,0.872769588828549,FALSE,0
"16",2016-03-01,1.64856477889837,FALSE,0
"16",2016-04-01,0.779264780620024,FALSE,0
"16",2016-05-01,2.71528316524438,FALSE,0
"16",2016-06-01,2.13343677269201,FALSE,0
"16",2016-07-01,2.13343677269201,FALSE,0
"16",2016-08-01,1.77023012991689,FALSE,0
"16",2016-09-01,1.5452008761139,FALSE,0
"16",2016-10-01,1.59020672687449,FALSE,0
"16",2016-11-01,1.24516187104324,FALSE,0
"16",2016-12-01,1.2301599207897,FALSE,0
"16",2017-01-01,1.75522817966336,FALSE,0
"16",2017-02-01,1.26016382129677,FALSE,0
"16",2017-03-01,0.893460556007377,FALSE,0
"16",2017-04-01,0.978325432967238,FALSE,0
"16",2017-05-01,1.44018722433916,FALSE,0
"16",2017-06-01,1.83023793093102,FALSE,0
"16",2017-07-01,1.92024963245222,FALSE,0
"16",2017-08-01,1.72522427915629,FALSE,0
"16",2017-09-01,1.80818747287719,FALSE,0
"16",2017-10-01,1.51719817544684,FALSE,0
"16",2017-11-01,1.38220538548172,FALSE,0
"16",2017-12-01,1.25606507227439,FALSE,0
"16",2018-01-01,1.95445526962599,FALSE,0
"16",2018-02-01,1.58432675773325,FALSE,0
"16",2018-03-01,1.5543054260301,FALSE,0
"16",2018-04-01,1.31485082038299,FALSE,0
"16",2018-05-01,1.64531832150336,FALSE,0
"16",2018-06-01,1.49718238592649,FALSE,0
"16",2018-07-01,1.61925982429024,FALSE,0
"16",2018-08-01,1.66458011316347,FALSE,0
"16",2018-09-01,1.43899404901994,FALSE,0
"16",2018-10-01,1.68685959173439,FALSE,0
"16",2018-11-01,1.54618557808834,FALSE,0
"16",2018-12-01,1.19135448260786,FALSE,0
"16",2019-01-01,1.66189908161256,FALSE,0
"16",2019-02-01,1.39635305437563,FALSE,0
"16",2019-03-01,1.29471812547833,FALSE,0
"16",2019-04-01,1.30036767032803,FALSE,0
"16",2019-05-01,1.36718303091321,FALSE,0
"16",2019-06-01,1.52716994894238,FALSE,0
"16",2019-07-01,1.57110098367095,FALSE,0
"16",2019-08-01,1.59759739416623,FALSE,0
"16",2019-09-01,1.37034196517188,FALSE,0
"16",2019-10-01,1.44656810260382,FALSE,0
"16",2019-11-01,1.24445526045066,FALSE,0
"16",2019-12-01,1.21076084432601,FALSE,0
"16",2020-01-01,1.58216468896081,FALSE,0
"16",2020-02-01,1.35833439302683,FALSE,0
"16",2020-03-01,1.07325992765433,FALSE,0
"16",2020-04-01,0.59450400025298,FALSE,0
"16",2020-05-01,0.85967159391191,FALSE,0
"16",2020-06-01,1.03682181894865,FALSE,0
"16",2020-07-01,0.967574593589527,FALSE,0
"16",2020-08-01,1.38724172823119,FALSE,0
"16",2020-09-01,1.12127814088598,FALSE,0
"16",2020-10-01,0.900886054393742,FALSE,0
"16",2020-11-01,0.863225430154564,FALSE,0
"16",2020-12-01,1.11178432560575,FALSE,0
"16",2021-01-01,1.22884648235806,FALSE,0
"16",2021-02-01,1.11856194528602,FALSE,0
"16",2021-03-01,1.08043217286915,FALSE,0
"16",2021-04-01,0.918133129303749,FALSE,0
"16",2021-05-01,0.787008486770622,FALSE,0
"16",2021-06-01,1.08804010367712,FALSE,0
"16",2021-07-01,1.06841768453855,FALSE,0
"16",2021-08-01,1.23999424288387,FALSE,0
"16",2021-09-01,1.29255345592337,FALSE,0
"16",2021-10-01,1.13927815784895,FALSE,0
"16",2021-11-01,0.931593562449613,FALSE,0
"16",2021-12-01,0.84657053133741,FALSE,0
"16",2022-01-01,1.02116231967458,FALSE,0
"16",2022-02-01,1.00844225979236,FALSE,0
"16",2022-03-01,1.12022470068142,FALSE,0
"16",2022-04-01,1.09165868246088,FALSE,0
"16",2022-05-01,1.05182901378508,FALSE,0
"16",2022-06-01,1.30485543575304,FALSE,0
"16",2022-07-01,1.1655475514973,FALSE,0
"16",2022-08-01,1.49598803209574,FALSE,0
"16",2022-09-01,1.23666801674092,FALSE,0
"16",2022-10-01,1.36020705986012,FALSE,0
"16",2022-11-01,1.3654070117666,FALSE,0
"16",2022-12-01,1.01076127876433,FALSE,0
"16",2023-01-01,1.41580145466659,FALSE,0
"16",2023-02-01,1.38662173310164,FALSE,0
"16",2023-03-01,1.53113962113968,FALSE,0
"16",2023-04-01,1.17618230825778,FALSE,0
"16",2023-05-01,1.39480995714334,FALSE,0
"16",2023-06-01,1.23808075761854,FALSE,0
"16",2023-07-01,1.57852325286176,FALSE,0
"16",2023-08-01,1.45903417443442,FALSE,0
"16",2023-09-01,1.66305133767173,FALSE,0
"16",2023-10-01,1.69204737732657,FALSE,0
"16",2023-11-01,1.66861615730449,FALSE,0
"16",2023-12-01,1.54710713716925,FALSE,0
"16",2024-01-01,1.86490989947143,FALSE,0
"16",2024-02-01,2.00258691113733,FALSE,0
"16",2024-03-01,1.54334405703852,FALSE,0
