month_date,treated,y_mean,y_se,n_states,ci_lo,ci_hi,group
2016-09-01,FALSE,6.901308192803113,0.4046421535321179,16,6.108209571880162,7.694406813726064,Never-Treated States
2016-09-01,TRUE,7.805359707469389,0.40940651772615505,11,7.0029229327261255,8.607796482212652,Treated States
2016-10-01,FALSE,6.803768126713364,0.4190334931410414,16,5.982462480156923,7.625073773269805,Never-Treated States
2016-10-01,TRUE,7.733447690879987,0.41057361052420993,11,6.928723414252535,8.538171967507438,Treated States
2016-11-01,FALSE,6.765113565993736,0.40974952191920616,16,5.962004503032092,7.56822262895538,Never-Treated States
2016-11-01,TRUE,7.662681174000912,0.4066129134905179,11,6.865719863559497,8.459642484442327,Treated States
2016-12-01,FALSE,6.755383597599261,0.41318550128062853,16,5.945540015089229,7.565227180109293,Never-Treated States
2016-12-01,TRUE,7.6770732227989935,0.4097924313612832,11,6.8738800573308785,8.480266388267108,Treated States
2017-01-01,FALSE,7.014069913289085,0.39762864240659146,16,6.234717774172166,7.7934220524060045,Never-Treated States
2017-01-01,TRUE,7.8054435391739965,0.40954225364795954,11,7.0027407220239954,8.608146356323997,Treated States
2017-02-01,FALSE,6.883837546176754,0.39271940515820575,16,6.114107512066671,7.653567580286838,Never-Treated States
2017-02-01,TRUE,7.6551115698667935,0.41570964264899,11,6.840320670274773,8.469902469458814,Treated States
2017-03-01,FALSE,6.74917102604287,0.39419695169830365,16,5.976545000714195,7.521797051371545,Never-Treated States
2017-03-01,TRUE,7.576182245633705,0.40171105061487,11,6.78882858642856,8.36353590483885,Treated States
2017-04-01,FALSE,6.781981399168562,0.3918886728995496,16,6.0138796002854455,7.550083198051679,Never-Treated States
2017-04-01,TRUE,7.544748837842699,0.4136419687100048,11,6.734010579171089,8.355487096514308,Treated States
2017-05-01,FALSE,6.932063163274497,0.4000286084825432,16,6.148007090648713,7.7161192359002815,Never-Treated States
2017-05-01,TRUE,7.768241682455582,0.4013739336251342,11,6.98154877255032,8.554934592360846,Treated States
2017-06-01,FALSE,6.979790682782557,0.40325284255628263,16,6.189415111372243,7.770166254192871,Never-Treated States
2017-06-01,TRUE,7.817300442891385,0.4045340758534823,11,7.02441365421856,8.610187231564211,Treated States
2017-07-01,FALSE,6.970510481470887,0.3969451841115922,16,6.192497920612166,7.748523042329608,Never-Treated States
2017-07-01,TRUE,7.809351741759033,0.40391131659879176,11,7.017685561225401,8.601017922292666,Treated States
2017-08-01,FALSE,7.0601427335197595,0.39381005524078105,16,6.288275025247828,7.832010441791691,Never-Treated States
2017-08-01,TRUE,7.853853139096086,0.41056792915361817,11,7.0491399979549945,8.658566280237178,Treated States
2017-09-01,FALSE,6.935422262126218,0.3894073083792341,16,6.172183937702918,7.698660586549517,Never-Treated States
2017-09-01,TRUE,7.771462043894952,0.41248070435307826,11,6.962999863362919,8.579924224426986,Treated States
2017-10-01,FALSE,7.005376159185292,0.4020116909334209,16,6.217433244955787,7.793319073414796,Never-Treated States
2017-10-01,TRUE,7.842753774988556,0.3999430840023992,11,7.0588653303438536,8.626642219633258,Treated States
2017-11-01,FALSE,6.8875541680306815,0.3948112678072014,16,6.113724083128567,7.6613842529327965,Never-Treated States
2017-11-01,TRUE,7.711142280477229,0.39480332293972875,11,6.93732776751536,8.484956793439096,Treated States
2017-12-01,FALSE,6.852373899155478,0.3946384918808784,16,6.078882455068957,7.625865343241999,Never-Treated States
2017-12-01,TRUE,7.6355609386813645,0.3950791870099597,11,6.861205732141844,8.409916145220885,Treated States
2018-01-01,FALSE,7.067981376212968,0.38752253787155955,16,6.308437201984711,7.827525550441225,Never-Treated States
2018-01-01,TRUE,7.842839069679053,0.4013239954274247,11,7.056244038641301,8.629434100716805,Treated States
2018-02-01,FALSE,6.907586214675264,0.3868995193313509,16,6.149263156785816,7.665909272564711,Never-Treated States
2018-02-01,TRUE,7.6718795500570405,0.41467562448072515,11,6.85911532607482,8.484643774039261,Treated States
2018-03-01,FALSE,6.81320305335272,0.37105544573573906,16,6.085934379710672,7.5404717269947685,Never-Treated States
2018-03-01,TRUE,7.56979018770506,0.39696728781895474,11,6.791734303579909,8.347846071830212,Treated States
2018-04-01,FALSE,6.8582495994096835,0.38181571396315744,16,6.109890800041895,7.606608398777472,Never-Treated States
2018-04-01,TRUE,7.625029293750723,0.40691953926780405,11,6.827466996785827,8.42259159071562,Treated States
2018-05-01,FALSE,7.008117740702097,0.37513143583475667,16,6.272860126465974,7.7433753549382205,Never-Treated States
2018-05-01,TRUE,7.732613561778062,0.40794561441843835,11,6.933040157517923,8.532186966038202,Treated States
2018-06-01,FALSE,6.997643146697809,0.38913446942060254,16,6.234939586633428,7.760346706762189,Never-Treated States
2018-06-01,TRUE,7.798729170582461,0.40001422040004214,11,7.0147012985983785,8.582757042566543,Treated States
2018-07-01,FALSE,7.050441420306928,0.3878890200003408,16,6.2901789411062605,7.810703899507596,Never-Treated States
2018-07-01,TRUE,7.874278995790176,0.39517832731467695,11,7.099729474253409,8.648828517326942,Treated States
2018-08-01,FALSE,7.232965145893403,0.3853562433936266,17,6.477666908841895,7.988263382944911,Never-Treated States
2018-08-01,TRUE,7.882658329956169,0.39532627806218945,11,7.107818824954278,8.657497834958061,Treated States
2018-09-01,FALSE,7.101277080533456,0.40239476540325875,17,6.3125833403430684,7.8899708207238435,Never-Treated States
2018-09-01,TRUE,7.787166016674593,0.392237637309259,11,7.018380247548445,8.55595178580074,Treated States
2018-10-01,FALSE,7.224613782070945,0.38972630870237057,17,6.460750217014298,7.988477347127591,Never-Treated States
2018-10-01,TRUE,7.875025095174198,0.38784268513030806,11,7.114853432318794,8.635196758029602,Treated States
2018-11-01,FALSE,7.0578824810241185,0.3958852075094947,17,6.281947474305509,7.833817487742728,Never-Treated States
2018-11-01,TRUE,7.715561180482695,0.4008737873040272,11,6.929848557366801,8.501273803598588,Treated States
2018-12-01,FALSE,7.007832640992098,0.39635936903520047,17,6.230968277683106,7.784697004301091,Never-Treated States
2018-12-01,TRUE,7.352349918166115,0.4493025642180461,12,6.471716892298745,8.232982944033486,Treated States
2019-01-01,FALSE,7.246659234621128,0.38963231224258643,17,6.482979902625659,8.010338566616598,Never-Treated States
2019-01-01,TRUE,7.958685790168316,0.37223990777788524,14,7.22909557092366,8.68827600941297,Treated States
2019-02-01,FALSE,7.092961465224766,0.3853625788649836,17,6.337650810649398,7.848272119800134,Never-Treated States
2019-02-01,TRUE,7.794885460588959,0.3678935432981536,14,7.073814115724578,8.51595680545334,Treated States
2019-03-01,FALSE,6.968892557860128,0.37111552954310617,17,6.24150611995564,7.696278995764616,Never-Treated States
2019-03-01,TRUE,7.68267711036241,0.37157704632607313,14,6.9543860995633064,8.410968121161513,Treated States
2019-04-01,FALSE,7.042931004908326,0.38077695047289567,17,6.29660818198145,7.789253827835201,Never-Treated States
2019-04-01,TRUE,7.747423366885492,0.3658989989197923,14,7.030261329002699,8.464585404768284,Treated States
2019-05-01,FALSE,7.169165344498554,0.3842588225364364,17,6.416018052327138,7.922312636669969,Never-Treated States
2019-05-01,TRUE,7.859228467250817,0.3684456025562375,14,7.137075086240591,8.581381848261042,Treated States
2019-06-01,FALSE,7.148932266357055,0.39502298074899844,17,6.374687224089018,7.923177308625092,Never-Treated States
2019-06-01,TRUE,7.808719966529837,0.3584822114900502,14,7.1060948320093384,8.511345101050335,Treated States
2019-07-01,FALSE,7.2567297588023285,0.38798521587553375,17,6.496278735686282,8.017180781918375,Never-Treated States
2019-07-01,TRUE,7.911779208855362,0.3369472152276356,14,7.251362667009196,8.572195750701527,Treated States
2019-08-01,FALSE,7.23705947818434,0.3862032716533807,17,6.480101065743714,7.994017890624965,Never-Treated States
2019-08-01,TRUE,7.900370745588917,0.3580812248621034,14,7.198531544859195,8.60220994631864,Treated States
2019-09-01,FALSE,7.1975491055697045,0.39035775086030045,17,6.432447913883515,7.962650297255894,Never-Treated States
2019-09-01,TRUE,7.872213521241156,0.35557280982176864,14,7.17529081399049,8.569136228491823,Treated States
2019-10-01,FALSE,7.2219209873006704,0.38810373929953196,17,6.461237658273588,7.982604316327753,Never-Treated States
2019-10-01,TRUE,7.88091410235336,0.3621761572372071,14,7.171048834168435,8.590779370538286,Treated States
2019-11-01,FALSE,7.073775965471196,0.3883541659756045,17,6.312601800159011,7.834950130783381,Never-Treated States
2019-11-01,TRUE,7.721851066332049,0.36778632499422204,14,7.000989869343374,8.442712263320724,Treated States
2019-12-01,FALSE,7.103817607129474,0.3874525666815303,17,6.344410576433675,7.863224637825273,Never-Treated States
2019-12-01,TRUE,7.748659884590517,0.3650977508114096,14,7.033068293000154,8.46425147618088,Treated States
2020-01-01,FALSE,7.256849295990827,0.3476399442069514,20,6.5754750053452025,7.938223586636452,Never-Treated States
2020-01-01,TRUE,7.76427512072444,0.36556798870547075,15,7.047761862861718,8.480788378587162,Treated States
2020-02-01,FALSE,7.131485757347652,0.3474682811942403,20,6.450447926206941,7.812523588488363,Never-Treated States
2020-02-01,TRUE,7.624318326541915,0.3641872382343757,15,6.910511339602539,8.338125313481292,Treated States
2020-03-01,FALSE,6.643989307753702,0.3259055589830038,20,6.005214412147015,7.282764203360389,Never-Treated States
2020-03-01,TRUE,7.022947521298331,0.3681071740135372,15,6.3014574602317985,7.7444375823648635,Treated States
2020-04-01,FALSE,4.597367479004835,0.3343041713548887,20,3.942131303149253,5.252603654860417,Never-Treated States
2020-04-01,TRUE,4.462653955070248,0.5080704455706183,15,3.4668358817518365,5.45847202838866,Treated States
2020-05-01,FALSE,5.286298944852675,0.41229765823154346,20,4.47819553471885,6.094402354986499,Never-Treated States
2020-05-01,TRUE,4.641136269590094,0.5935271713602521,15,3.4778230137239996,5.804449525456188,Treated States
2020-06-01,FALSE,5.911600451183214,0.34229552854896883,20,5.240701215227236,6.582499687139193,Never-Treated States
2020-06-01,TRUE,5.77944073250525,0.47282679358861235,15,4.85270021707157,6.706181247938931,Treated States
2020-07-01,FALSE,6.143536720102738,0.3418618118917379,20,5.4734875687949325,6.813585871410544,Never-Treated States
2020-07-01,TRUE,6.381912821007814,0.40968779279087053,15,5.578924747137708,7.184900894877921,Treated States
2020-08-01,FALSE,6.452430622774418,0.3683007600754683,20,5.730561133026501,7.174300112522336,Never-Treated States
2020-08-01,TRUE,6.697394974677447,0.46367061739739396,15,5.788600564578555,7.606189384776339,Treated States
2020-09-01,FALSE,6.45241235092441,0.382430395128687,20,5.702848776472184,7.201975925376637,Never-Treated States
2020-09-01,TRUE,6.867531928285,0.5078673409990045,15,5.872111939926951,7.862951916643048,Treated States
2020-10-01,FALSE,6.576298477085947,0.37280259023161094,20,5.84560540023199,7.306991553939905,Never-Treated States
2020-10-01,TRUE,6.942150595428714,0.4498282881863961,15,6.060487150583378,7.82381404027405,Treated States
2020-11-01,FALSE,6.454658741009706,0.38710010665259115,20,5.695942531970628,7.2133749500487845,Never-Treated States
2020-11-01,TRUE,6.978230571903453,0.3698452237545122,15,6.253333933344609,7.703127210462298,Treated States
2020-12-01,FALSE,6.4245932725195996,0.3930699572324714,20,5.654176156343956,7.195010388695243,Never-Treated States
2020-12-01,TRUE,6.985718233693034,0.35920515261993025,15,6.281676134557971,7.689760332828097,Treated States
2021-01-01,FALSE,6.571190099236233,0.3323405322150462,21,5.919802656094743,7.222577542377723,Never-Treated States
2021-01-01,TRUE,6.830363153081449,0.339001744558657,15,6.165919733746481,7.494806572416417,Treated States
2021-02-01,FALSE,6.378358391166738,0.36385657166167057,21,5.665199510709863,7.091517271623612,Never-Treated States
2021-02-01,TRUE,6.774698177832378,0.33701784827486614,15,6.11414319521364,7.435253160451116,Treated States
2021-03-01,FALSE,6.538857328503675,0.34967991488239303,21,5.853484695334185,7.224229961673165,Never-Treated States
2021-03-01,TRUE,7.0777502371785985,0.3310468037966333,15,6.428898501737197,7.72660197262,Treated States
2021-04-01,FALSE,6.360226643706283,0.34090877268235215,21,5.692045449248873,7.028407838163693,Never-Treated States
