location,location_std,month_date,filings_count,filings_avg,is_state
newmexico,newmexico,2021-03-01,699,2.2720000000000025,TRUE
newmexico,newmexico,2021-04-01,575,2.544666666666662,TRUE
newmexico,newmexico,2021-05-01,739,2.8466666666666716,TRUE
newmexico,newmexico,2021-06-01,878,2.9573333333333287,TRUE
newmexico,newmexico,2021-07-01,824,3.0619999999999976,TRUE
newmexico,newmexico,2021-08-01,791,3.166666666666662,TRUE
newmexico,newmexico,2021-09-01,778,2.964000000000001,TRUE
newmexico,newmexico,2021-10-01,823,3.043333333333331,TRUE
newmexico,newmexico,2021-11-01,791,2.686000000000001,TRUE
newmexico,newmexico,2021-12-01,704,2.586666666666669,TRUE
newmexico,newmexico,2022-01-01,876,3.1106666666666696,TRUE
newmexico,newmexico,2022-02-01,941,2.634666666666665,TRUE
newmexico,newmexico,2022-03-01,938,2.2720000000000025,TRUE
newmexico,newmexico,2022-04-01,897,2.544666666666662,TRUE
newmexico,newmexico,2022-05-01,1068,2.8466666666666716,TRUE
newmexico,newmexico,2022-06-01,1045,2.9573333333333287,TRUE
newmexico,newmexico,2022-07-01,1086,3.0619999999999976,TRUE
newmexico,newmexico,2022-08-01,1239,3.166666666666662,TRUE
newmexico,newmexico,2022-09-01,1026,2.964000000000001,TRUE
newmexico,newmexico,2022-10-01,1073,3.043333333333331,TRUE
newmexico,newmexico,2022-11-01,1058,2.686000000000001,TRUE
newmexico,newmexico,2022-12-01,973,2.586666666666669,TRUE
newmexico,newmexico,2023-01-01,124,0.22999999999999937,TRUE
NEWYORK,newyork,2016-01-01,19871,NA,TRUE
NEWYORK,newyork,2016-02-01,21793,NA,TRUE
NEWYORK,newyork,2016-03-01,19590,NA,TRUE
NEWYORK,newyork,2016-04-01,16482,NA,TRUE
NEWYORK,newyork,2016-05-01,17458,NA,TRUE
NEWYORK,newyork,2016-06-01,18773,NA,TRUE
NEWYORK,newyork,2016-07-01,18326,NA,TRUE
NEWYORK,newyork,2016-08-01,22170,NA,TRUE
NEWYORK,newyork,2016-09-01,19984,NA,TRUE
NEWYORK,newyork,2016-10-01,18563,NA,TRUE
NEWYORK,newyork,2016-11-01,20724,NA,TRUE
NEWYORK,newyork,2016-12-01,20115,NA,TRUE
NEWYORK,newyork,2017-01-01,19166,NA,TRUE
NEWYORK,newyork,2017-02-01,19262,NA,TRUE
NEWYORK,newyork,2017-03-01,20193,NA,TRUE
NEWYORK,newyork,2017-04-01,15750,NA,TRUE
NEWYORK,newyork,2017-05-01,18361,NA,TRUE
NEWYORK,newyork,2017-06-01,17584,NA,TRUE
NEWYORK,newyork,2017-07-01,18556,NA,TRUE
NEWYORK,newyork,2017-08-01,20787,NA,TRUE
NEWYORK,newyork,2017-09-01,18411,NA,TRUE
NEWYORK,newyork,2017-10-01,19837,NA,TRUE
NEWYORK,newyork,2017-11-01,19183,NA,TRUE
NEWYORK,newyork,2017-12-01,18687,NA,TRUE
NEWYORK,newyork,2018-01-01,20796,NA,TRUE
NEWYORK,newyork,2018-02-01,17940,NA,TRUE
NEWYORK,newyork,2018-03-01,18433,NA,TRUE
NEWYORK,newyork,2018-04-01,15919,NA,TRUE
NEWYORK,newyork,2018-05-01,16216,NA,TRUE
NEWYORK,newyork,2018-06-01,17616,NA,TRUE
NEWYORK,newyork,2018-07-01,18108,NA,TRUE
NEWYORK,newyork,2018-08-01,20323,NA,TRUE
NEWYORK,newyork,2018-09-01,15705,NA,TRUE
NEWYORK,newyork,2018-10-01,20847,NA,TRUE
NEWYORK,newyork,2018-11-01,18744,NA,TRUE
NEWYORK,newyork,2018-12-01,17028,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-01-01,11175,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-02-01,10617,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-03-01,10020,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-04-01,9646,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-05-01,11138,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-06-01,12135,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-07-01,11952,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-08-01,13049,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-09-01,12767,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-10-01,11535,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-11-01,10870,NA,TRUE
PENNSYLVANIA,pennsylvania,2016-12-01,9693,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-01-01,12113,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-02-01,10981,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-03-01,10545,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-04-01,9767,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-05-01,11972,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-06-01,12777,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-07-01,12421,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-08-01,13127,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-09-01,12138,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-10-01,12614,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-11-01,10391,NA,TRUE
PENNSYLVANIA,pennsylvania,2017-12-01,7733,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-01-01,12060,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-02-01,10538,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-03-01,9511,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-04-01,10033,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-05-01,11504,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-06-01,11319,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-07-01,12221,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-08-01,12786,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-09-01,11222,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-10-01,12878,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-11-01,10774,NA,TRUE
PENNSYLVANIA,pennsylvania,2018-12-01,9642,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-01-01,12231,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-02-01,10666,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-03-01,9763,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-04-01,9937,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-05-01,9897,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-06-01,11540,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-07-01,13440,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-08-01,12641,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-09-01,11845,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-10-01,12449,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-11-01,10341,NA,TRUE
PENNSYLVANIA,pennsylvania,2019-12-01,10845,NA,TRUE
pennsylvania,pennsylvania,2020-01-01,10903,3.1429791860825,TRUE
pennsylvania,pennsylvania,2020-02-01,9569,2.8139950295121094,TRUE
pennsylvania,pennsylvania,2020-03-01,4579,2.5837993165580166,TRUE
pennsylvania,pennsylvania,2020-04-01,168,2.623174899037057,TRUE
pennsylvania,pennsylvania,2020-05-01,204,2.9606244175208722,TRUE
pennsylvania,pennsylvania,2020-06-01,1001,3.1475613544578085,TRUE
pennsylvania,pennsylvania,2020-07-01,1206,3.3016464740602265,TRUE
pennsylvania,pennsylvania,2020-08-01,1440,3.393833488661307,TRUE
pennsylvania,pennsylvania,2020-09-01,9608,3.163793103448206,TRUE
pennsylvania,pennsylvania,2020-10-01,6355,3.2440975458214556,TRUE
pennsylvania,pennsylvania,2020-11-01,5265,2.7767940354145058,TRUE
pennsylvania,pennsylvania,2020-12-01,5024,2.4300248524386032,TRUE
pennsylvania,pennsylvania,2021-01-01,5105,3.1429791860825,TRUE
pennsylvania,pennsylvania,2021-02-01,4743,2.7848710779745844,TRUE
pennsylvania,pennsylvania,2021-03-01,5599,2.5837993165580166,TRUE
pennsylvania,pennsylvania,2021-04-01,3801,2.623174899037057,TRUE
pennsylvania,pennsylvania,2021-05-01,3945,2.9606244175208722,TRUE
pennsylvania,pennsylvania,2021-06-01,5056,3.1475613544578085,TRUE
pennsylvania,pennsylvania,2021-07-01,5388,3.3016464740602265,TRUE
pennsylvania,pennsylvania,2021-08-01,5740,3.393833488661307,TRUE
pennsylvania,pennsylvania,2021-09-01,6190,3.163793103448206,TRUE
pennsylvania,pennsylvania,2021-10-01,6688,3.2440975458214556,TRUE
pennsylvania,pennsylvania,2021-11-01,6993,2.7767940354145058,TRUE
pennsylvania,pennsylvania,2021-12-01,7059,2.4300248524386032,TRUE
pennsylvania,pennsylvania,2022-01-01,7955,3.1429791860825,TRUE
pennsylvania,pennsylvania,2022-02-01,7338,2.7848710779745844,TRUE
pennsylvania,pennsylvania,2022-03-01,7924,2.5837993165580166,TRUE
pennsylvania,pennsylvania,2022-04-01,7463,2.623174899037057,TRUE
pennsylvania,pennsylvania,2022-05-01,8675,2.9606244175208722,TRUE
pennsylvania,pennsylvania,2022-06-01,9344,3.1475613544578085,TRUE
pennsylvania,pennsylvania,2022-07-01,9318,3.3016464740602265,TRUE
pennsylvania,pennsylvania,2022-08-01,11151,3.393833488661307,TRUE
pennsylvania,pennsylvania,2022-09-01,10441,3.163793103448206,TRUE
pennsylvania,pennsylvania,2022-10-01,9360,3.2440975458214556,TRUE
pennsylvania,pennsylvania,2022-11-01,8918,2.7767940354145058,TRUE
pennsylvania,pennsylvania,2022-12-01,9304,2.4300248524386032,TRUE
pennsylvania,pennsylvania,2023-01-01,1524,0.5009319664492318,TRUE
RHODE ISLAND,rhode island,2016-01-01,1236,NA,TRUE
RHODE ISLAND,rhode island,2016-02-01,1164,NA,TRUE
RHODE ISLAND,rhode island,2016-03-01,1188,NA,TRUE
RHODE ISLAND,rhode island,2016-04-01,1018,NA,TRUE
RHODE ISLAND,rhode island,2016-05-01,1234,NA,TRUE
RHODE ISLAND,rhode island,2016-06-01,1289,NA,TRUE
RHODE ISLAND,rhode island,2016-07-01,1398,NA,TRUE
RHODE ISLAND,rhode island,2016-08-01,1486,NA,TRUE
RHODE ISLAND,rhode island,2016-09-01,1343,NA,TRUE
RHODE ISLAND,rhode island,2016-10-01,1160,NA,TRUE
RHODE ISLAND,rhode island,2016-11-01,1136,NA,TRUE
RHODE ISLAND,rhode island,2016-12-01,1086,NA,TRUE
RHODE ISLAND,rhode island,2017-01-01,1430,NA,TRUE
RHODE ISLAND,rhode island,2017-02-01,1104,NA,TRUE
RHODE ISLAND,rhode island,2017-03-01,1055,NA,TRUE
RHODE ISLAND,rhode island,2017-04-01,903,NA,TRUE
RHODE ISLAND,rhode island,2017-05-01,1306,NA,TRUE
RHODE ISLAND,rhode island,2017-06-01,1214,NA,TRUE
RHODE ISLAND,rhode island,2017-07-01,1229,NA,TRUE
RHODE ISLAND,rhode island,2017-08-01,1518,NA,TRUE
RHODE ISLAND,rhode island,2017-09-01,1275,NA,TRUE
RHODE ISLAND,rhode island,2017-10-01,1527,NA,TRUE
RHODE ISLAND,rhode island,2017-11-01,1249,NA,TRUE
RHODE ISLAND,rhode island,2017-12-01,1049,NA,TRUE
RHODE ISLAND,rhode island,2018-01-01,1450,NA,TRUE
RHODE ISLAND,rhode island,2018-02-01,1255,NA,TRUE
RHODE ISLAND,rhode island,2018-03-01,1055,NA,TRUE
RHODE ISLAND,rhode island,2018-04-01,1044,NA,TRUE
RHODE ISLAND,rhode island,2018-05-01,1177,NA,TRUE
RHODE ISLAND,rhode island,2018-06-01,1223,NA,TRUE
RHODE ISLAND,rhode island,2018-07-01,1393,NA,TRUE
RHODE ISLAND,rhode island,2018-08-01,1407,NA,TRUE
RHODE ISLAND,rhode island,2018-09-01,1162,NA,TRUE
RHODE ISLAND,rhode island,2018-10-01,1424,NA,TRUE
RHODE ISLAND,rhode island,2018-11-01,1166,NA,TRUE
RHODE ISLAND,rhode island,2018-12-01,933,NA,TRUE
RHODE ISLAND,rhode island,2019-01-01,1456,NA,TRUE
RHODE ISLAND,rhode island,2019-02-01,968,NA,TRUE
RHODE ISLAND,rhode island,2019-03-01,1126,NA,TRUE
RHODE ISLAND,rhode island,2019-04-01,1077,NA,TRUE
RHODE ISLAND,rhode island,2019-05-01,1180,NA,TRUE
RHODE ISLAND,rhode island,2019-06-01,1103,NA,TRUE
RHODE ISLAND,rhode island,2019-07-01,1566,NA,TRUE
RHODE ISLAND,rhode island,2019-08-01,1194,NA,TRUE
RHODE ISLAND,rhode island,2019-09-01,1321,NA,TRUE
RHODE ISLAND,rhode island,2019-10-01,1273,NA,TRUE
RHODE ISLAND,rhode island,2019-11-01,948,NA,TRUE
RHODE ISLAND,rhode island,2019-12-01,992,NA,TRUE
VIRGINIA,virginia,2016-01-01,17948,NA,TRUE
VIRGINIA,virginia,2016-02-01,14538,NA,TRUE
VIRGINIA,virginia,2016-03-01,12891,NA,TRUE
VIRGINIA,virginia,2016-04-01,14297,NA,TRUE
VIRGINIA,virginia,2016-05-01,15287,NA,TRUE
VIRGINIA,virginia,2016-06-01,16932,NA,TRUE
VIRGINIA,virginia,2016-07-01,16838,NA,TRUE
VIRGINIA,virginia,2016-08-01,16116,NA,TRUE
VIRGINIA,virginia,2016-09-01,17594,NA,TRUE
VIRGINIA,virginia,2016-10-01,16444,NA,TRUE
VIRGINIA,virginia,2016-11-01,14991,NA,TRUE
VIRGINIA,virginia,2016-12-01,16420,NA,TRUE
VIRGINIA,virginia,2017-01-01,18194,NA,TRUE
VIRGINIA,virginia,2017-02-01,15930,NA,TRUE
VIRGINIA,virginia,2017-03-01,13149,NA,TRUE
VIRGINIA,virginia,2017-04-01,13078,NA,TRUE
VIRGINIA,virginia,2017-05-01,15137,NA,TRUE
VIRGINIA,virginia,2017-06-01,17238,NA,TRUE
VIRGINIA,virginia,2017-07-01,16549,NA,TRUE
VIRGINIA,virginia,2017-08-01,16712,NA,TRUE
VIRGINIA,virginia,2017-09-01,17366,NA,TRUE
VIRGINIA,virginia,2017-10-01,17368,NA,TRUE
VIRGINIA,virginia,2017-11-01,15239,NA,TRUE
VIRGINIA,virginia,2017-12-01,15437,NA,TRUE
VIRGINIA,virginia,2018-01-01,17481,NA,TRUE
VIRGINIA,virginia,2018-02-01,16228,NA,TRUE
VIRGINIA,virginia,2018-03-01,13727,NA,TRUE
VIRGINIA,virginia,2018-04-01,13857,NA,TRUE
VIRGINIA,virginia,2018-05-01,15125,NA,TRUE
VIRGINIA,virginia,2018-06-01,16825,NA,TRUE
VIRGINIA,virginia,2018-07-01,16952,NA,TRUE
VIRGINIA,virginia,2018-08-01,16554,NA,TRUE
VIRGINIA,virginia,2018-09-01,16109,NA,TRUE
VIRGINIA,virginia,2018-10-01,16511,NA,TRUE
VIRGINIA,virginia,2018-11-01,15846,NA,TRUE
VIRGINIA,virginia,2018-12-01,13941,NA,TRUE
VIRGINIA,virginia,2019-01-01,18364,NA,TRUE
VIRGINIA,virginia,2019-02-01,15219,NA,TRUE
VIRGINIA,virginia,2019-03-01,13034,NA,TRUE
VIRGINIA,virginia,2019-04-01,11878,NA,TRUE
VIRGINIA,virginia,2019-05-01,15139,NA,TRUE
VIRGINIA,virginia,2019-06-01,15278,NA,TRUE
VIRGINIA,virginia,2019-07-01,15009,NA,TRUE
VIRGINIA,virginia,2019-08-01,16234,NA,TRUE
VIRGINIA,virginia,2019-09-01,14863,NA,TRUE
VIRGINIA,virginia,2019-10-01,14819,NA,TRUE
VIRGINIA,virginia,2019-11-01,14307,NA,TRUE
VIRGINIA,virginia,2019-12-01,12782,NA,TRUE
virginia,virginia,2020-01-01,15846,8.099711740041826,TRUE
virginia,virginia,2020-02-01,12683,7.017950733752719,TRUE
virginia,virginia,2020-03-01,5829,5.965146750524128,TRUE
virginia,virginia,2020-04-01,848,5.998558700209588,TRUE
virginia,virginia,2020-05-01,1561,6.884302935010768,TRUE
virginia,virginia,2020-06-01,1838,7.49947589098543,TRUE
virginia,virginia,2020-07-01,4923,7.398977987421686,TRUE
virginia,virginia,2020-08-01,4783,7.480738993710877,TRUE
virginia,virginia,2020-09-01,7778,7.467767295597692,TRUE
virginia,virginia,2020-10-01,9125,7.409329140461397,TRUE
virginia,virginia,2020-11-01,3949,6.872117400419466,TRUE
virginia,virginia,2020-12-01,1486,6.7104297693921815,TRUE
virginia,virginia,2021-01-01,2403,8.099711740041826,TRUE
virginia,virginia,2021-02-01,2566,6.981001048218154,TRUE
virginia,virginia,2021-03-01,3666,5.965146750524128,TRUE
virginia,virginia,2021-04-01,1235,5.998558700209588,TRUE
virginia,virginia,2021-05-01,2544,6.884302935010768,TRUE
virginia,virginia,2021-06-01,3765,7.49947589098543,TRUE
virginia,virginia,2021-07-01,4137,7.398977987421686,TRUE
virginia,virginia,2021-08-01,4478,7.480738993710877,TRUE
virginia,virginia,2021-09-01,3172,7.467767295597692,TRUE
virginia,virginia,2021-10-01,3572,7.409329140461397,TRUE
virginia,virginia,2021-11-01,3694,6.872117400419466,TRUE
virginia,virginia,2021-12-01,3239,6.7104297693921815,TRUE
virginia,virginia,2022-01-01,3998,8.099711740041826,TRUE
virginia,virginia,2022-02-01,4196,6.981001048218154,TRUE
virginia,virginia,2022-03-01,6398,5.965146750524128,TRUE
virginia,virginia,2022-04-01,5425,5.998558700209588,TRUE
virginia,virginia,2022-05-01,5900,6.884302935010768,TRUE
virginia,virginia,2022-06-01,7594,7.49947589098543,TRUE
virginia,virginia,2022-07-01,10758,7.398977987421686,TRUE
virginia,virginia,2022-08-01,12664,7.480738993710877,TRUE
virginia,virginia,2022-09-01,12049,7.467767295597692,TRUE
virginia,virginia,2022-10-01,12132,7.409329140461397,TRUE
virginia,virginia,2022-11-01,10541,6.872117400419466,TRUE
virginia,virginia,2022-12-01,10817,6.7104297693921815,TRUE
virginia,virginia,2023-01-01,838,0.7151467505240952,TRUE
WISCONSIN,wisconsin,2012-01-01,1082,NA,TRUE
WISCONSIN,wisconsin,2012-02-01,812,NA,TRUE
WISCONSIN,wisconsin,2012-03-01,859,NA,TRUE
WISCONSIN,wisconsin,2012-04-01,1008,NA,TRUE
WISCONSIN,wisconsin,2012-05-01,1208,NA,TRUE
WISCONSIN,wisconsin,2012-06-01,1190,NA,TRUE
WISCONSIN,wisconsin,2012-07-01,1299,NA,TRUE
WISCONSIN,wisconsin,2012-08-01,1395,NA,TRUE
WISCONSIN,wisconsin,2012-09-01,1052,NA,TRUE
WISCONSIN,wisconsin,2012-10-01,1038,NA,TRUE
WISCONSIN,wisconsin,2012-11-01,964,NA,TRUE
WISCONSIN,wisconsin,2012-12-01,845,NA,TRUE
WISCONSIN,wisconsin,2013-01-01,1199,NA,TRUE
WISCONSIN,wisconsin,2013-02-01,803,NA,TRUE
WISCONSIN,wisconsin,2013-03-01,802,NA,TRUE
WISCONSIN,wisconsin,2013-04-01,1057,NA,TRUE
WISCONSIN,wisconsin,2013-05-01,1174,NA,TRUE
WISCONSIN,wisconsin,2013-06-01,1203,NA,TRUE
WISCONSIN,wisconsin,2013-07-01,1193,NA,TRUE
WISCONSIN,wisconsin,2013-08-01,1357,NA,TRUE
WISCONSIN,wisconsin,2013-09-01,1144,NA,TRUE
WISCONSIN,wisconsin,2013-10-01,1185,NA,TRUE
WISCONSIN,wisconsin,2013-11-01,910,NA,TRUE
WISCONSIN,wisconsin,2013-12-01,961,NA,TRUE
WISCONSIN,wisconsin,2014-01-01,1203,NA,TRUE
WISCONSIN,wisconsin,2014-02-01,906,NA,TRUE
WISCONSIN,wisconsin,2014-03-01,862,NA,TRUE
WISCONSIN,wisconsin,2014-04-01,1034,NA,TRUE
WISCONSIN,wisconsin,2014-05-01,1204,NA,TRUE
WISCONSIN,wisconsin,2014-06-01,1272,NA,TRUE
WISCONSIN,wisconsin,2014-07-01,1452,NA,TRUE
WISCONSIN,wisconsin,2014-08-01,1154,NA,TRUE
WISCONSIN,wisconsin,2014-09-01,1298,NA,TRUE
WISCONSIN,wisconsin,2014-10-01,1312,NA,TRUE
WISCONSIN,wisconsin,2014-11-01,963,NA,TRUE
WISCONSIN,wisconsin,2014-12-01,1003,NA,TRUE
WISCONSIN,wisconsin,2015-01-01,1070,NA,TRUE
WISCONSIN,wisconsin,2015-02-01,838,NA,TRUE
WISCONSIN,wisconsin,2015-03-01,912,NA,TRUE
WISCONSIN,wisconsin,2015-04-01,1086,NA,TRUE
WISCONSIN,wisconsin,2015-05-01,1139,NA,TRUE
WISCONSIN,wisconsin,2015-06-01,1240,NA,TRUE
WISCONSIN,wisconsin,2015-07-01,1251,NA,TRUE
WISCONSIN,wisconsin,2015-08-01,1089,NA,TRUE
WISCONSIN,wisconsin,2015-09-01,1233,NA,TRUE
WISCONSIN,wisconsin,2015-10-01,1180,NA,TRUE
WISCONSIN,wisconsin,2015-11-01,1041,NA,TRUE
WISCONSIN,wisconsin,2015-12-01,1061,NA,TRUE
WISCONSIN,wisconsin,2016-01-01,2603,NA,TRUE
WISCONSIN,wisconsin,2016-02-01,2618,NA,TRUE
WISCONSIN,wisconsin,2016-03-01,2662,NA,TRUE
WISCONSIN,wisconsin,2016-04-01,3295,NA,TRUE
WISCONSIN,wisconsin,2016-05-01,3674,NA,TRUE
WISCONSIN,wisconsin,2016-06-01,4425,NA,TRUE
WISCONSIN,wisconsin,2016-07-01,2923,NA,TRUE
WISCONSIN,wisconsin,2016-08-01,4406,NA,TRUE
WISCONSIN,wisconsin,2016-09-01,4178,NA,TRUE
WISCONSIN,wisconsin,2016-10-01,3132,NA,TRUE
WISCONSIN,wisconsin,2016-11-01,2815,NA,TRUE
WISCONSIN,wisconsin,2016-12-01,2635,NA,TRUE
WISCONSIN,wisconsin,2017-01-01,2270,NA,TRUE
WISCONSIN,wisconsin,2017-02-01,2008,NA,TRUE
WISCONSIN,wisconsin,2017-03-01,2184,NA,TRUE
WISCONSIN,wisconsin,2017-04-01,1888,NA,TRUE
WISCONSIN,wisconsin,2017-05-01,2703,NA,TRUE
WISCONSIN,wisconsin,2017-06-01,2728,NA,TRUE
WISCONSIN,wisconsin,2017-07-01,2939,NA,TRUE
WISCONSIN,wisconsin,2017-08-01,2973,NA,TRUE
WISCONSIN,wisconsin,2017-09-01,2669,NA,TRUE
WISCONSIN,wisconsin,2017-10-01,2364,NA,TRUE
WISCONSIN,wisconsin,2017-11-01,2247,NA,TRUE
WISCONSIN,wisconsin,2017-12-01,2027,NA,TRUE
WISCONSIN,wisconsin,2018-01-01,2335,NA,TRUE
WISCONSIN,wisconsin,2018-02-01,2057,NA,TRUE
WISCONSIN,wisconsin,2018-03-01,1725,NA,TRUE
WISCONSIN,wisconsin,2018-04-01,2121,NA,TRUE
WISCONSIN,wisconsin,2018-05-01,2411,NA,TRUE
WISCONSIN,wisconsin,2018-06-01,2615,NA,TRUE
WISCONSIN,wisconsin,2018-07-01,2627,NA,TRUE
WISCONSIN,wisconsin,2018-08-01,2661,NA,TRUE
WISCONSIN,wisconsin,2018-09-01,2382,NA,TRUE
WISCONSIN,wisconsin,2018-10-01,2391,NA,TRUE
WISCONSIN,wisconsin,2018-11-01,2103,NA,TRUE
WISCONSIN,wisconsin,2018-12-01,2025,NA,TRUE
wisconsin,wisconsin,2020-01-01,2733,1.508274231678485,TRUE
wisconsin,wisconsin,2020-02-01,2134,1.3874704491725758,TRUE
wisconsin,wisconsin,2020-03-01,1073,1.3598108747044924,TRUE
wisconsin,wisconsin,2020-04-01,54,1.465248226950356,TRUE
wisconsin,wisconsin,2020-05-01,359,1.7938534278959777,TRUE
wisconsin,wisconsin,2020-06-01,3003,2.0014184397163137,TRUE
wisconsin,wisconsin,2020-07-01,2416,1.778250591016546,TRUE
wisconsin,wisconsin,2020-08-01,1930,2.019621749408981,TRUE
wisconsin,wisconsin,2020-09-01,1289,1.8607565011820324,TRUE
wisconsin,wisconsin,2020-10-01,1353,1.6356973995271875,TRUE
wisconsin,wisconsin,2020-11-01,1002,1.4879432624113484,TRUE
wisconsin,wisconsin,2020-12-01,1504,1.3799054373522444,TRUE
wisconsin,wisconsin,2021-01-01,1291,1.508274231678485,TRUE
wisconsin,wisconsin,2021-02-01,1144,1.364066193853427,TRUE
wisconsin,wisconsin,2021-03-01,1269,1.3598108747044924,TRUE
wisconsin,wisconsin,2021-04-01,1067,1.465248226950356,TRUE
wisconsin,wisconsin,2021-05-01,1058,1.7938534278959777,TRUE
wisconsin,wisconsin,2021-06-01,1377,2.0014184397163137,TRUE
wisconsin,wisconsin,2021-07-01,1422,1.778250591016546,TRUE
wisconsin,wisconsin,2021-08-01,1422,2.019621749408981,TRUE
wisconsin,wisconsin,2021-09-01,1989,1.8607565011820324,TRUE
wisconsin,wisconsin,2021-10-01,1982,1.6356973995271875,TRUE
wisconsin,wisconsin,2021-11-01,1691,1.4879432624113484,TRUE
wisconsin,wisconsin,2021-12-01,1804,1.3799054373522444,TRUE
wisconsin,wisconsin,2022-01-01,2279,1.508274231678485,TRUE
wisconsin,wisconsin,2022-02-01,2378,1.364066193853427,TRUE
wisconsin,wisconsin,2022-03-01,2093,1.3598108747044924,TRUE
wisconsin,wisconsin,2022-04-01,1842,1.465248226950356,TRUE
wisconsin,wisconsin,2022-05-01,1989,1.7938534278959777,TRUE
wisconsin,wisconsin,2022-06-01,1965,2.0014184397163137,TRUE
wisconsin,wisconsin,2022-07-01,2082,1.778250591016546,TRUE
wisconsin,wisconsin,2022-08-01,2370,2.019621749408981,TRUE
wisconsin,wisconsin,2022-09-01,2226,1.8607565011820324,TRUE
wisconsin,wisconsin,2022-10-01,2166,1.6356973995271875,TRUE
wisconsin,wisconsin,2022-11-01,2089,1.4879432624113484,TRUE
wisconsin,wisconsin,2022-12-01,1711,1.3799054373522444,TRUE
wisconsin,wisconsin,2023-01-01,658,0.2858156028368795,TRUE
