egt,att,se,method,t_stat,p_value,ci_lo,ci_hi
-5,0.03737373737366012,0.007270571606019219,TWFE_SunAb,5.140412528599382,2.858141193297959e-7,0.023123678878842917,0.051623795868477325
-4,0.026868686868589124,0.009346585257022779,TWFE_SunAb,2.874706230106947,0.004063095033344362,0.008549716386391439,0.04518765735078681
-3,0.0022222222221556535,0.006988340998862756,TWFE_SunAb,0.317989952481896,0.7505073827621171,-0.01147467444730001,0.01591911889161132
-2,-0.003977272726985455,0.006457576052112613,TWFE_SunAb,-0.6159079962649886,0.5379865403307744,-0.01663388921655452,0.00867934376258361
-1,0,0,TWFE_SunAb,NA,NA,0,0
0,0.0164983164984963,0.009898031450536552,TWFE_SunAb,1.6668280537340543,0.09561851634983212,-0.002901468662400087,0.03589810165939268
1,0.007912457912653012,0.01670198697473308,TWFE_SunAb,0.4737435087587513,0.6357059132226242,-0.024822835028080907,0.040647750853386934
2,0.015151515151724441,0.016446136999365896,TWFE_SunAb,0.9212810979446803,0.35695330551192406,-0.01708232105184434,0.047385351355293225
3,0.003208556149968681,0.013026931564570262,TWFE_SunAb,0.24630175832773143,0.8054599354039709,-0.022323760545657042,0.028740872845594404
4,0.012121212121449294,0.018630739623853695,TWFE_SunAb,0.6506028405834201,0.5153362676048344,-0.02439436654664725,0.04863679078954584
5,0.01757575757602113,0.019440269575855453,TWFE_SunAb,0.9040902188851321,0.3659961874736214,-0.020526470642405294,0.055677985794447556
6,0.019480519480832265,0.022493325834691904,TWFE_SunAb,0.8660577641562935,0.38650487308718817,-0.024605589047688205,0.06356662800935273
7,0.024009324009857065,0.017011877912496764,TWFE_SunAb,1.4113270817809034,0.158217650181667,-0.009333344008029015,0.057351992027743146
8,0.028671328671868453,0.012848589837971654,TWFE_SunAb,2.2314766860356605,0.025698863384935128,0.0034885553373166893,0.05385410200642021
9,-0.014452214451691023,0.016984287449865194,TWFE_SunAb,-0.8509167366809804,0.39486109417349713,-0.04774080615650243,0.018836377253120387
10,0.01540404040458144,0.02739526918556679,TWFE_SunAb,0.5622883389186432,0.5739477203668472,-0.03828970054590939,0.06909778135507227
11,0.016161616162159824,0.023493708320518832,TWFE_SunAb,0.68791252286233,0.49154349247668183,-0.02988520600934607,0.06220843833366572
12,0.01313131313184773,0.024805514767962545,TWFE_SunAb,0.529370716741078,0.5965745428943127,-0.03548660243133528,0.06174922869503073
13,0.008080808081321559,0.02367765959936561,TWFE_SunAb,0.34128407190793747,0.7329057464572166,-0.03832655197163411,0.05448816813427722
14,0.019444444444982462,0.024976469059286528,TWFE_SunAb,0.7785105412149042,0.4363092193741369,-0.02950853537219812,0.06839742426216304
15,0.003535353535894561,0.024219841418336066,TWFE_SunAb,0.1459693098245498,0.8839521847754133,-0.04393466335531561,0.051005370427104735
16,-0.0015151515146176174,0.02516231290048617,TWFE_SunAb,-0.06021511299894623,0.9519869955620042,-0.05083237856729808,0.047802075538062844
17,-0.012121212120681088,0.030673179556388916,TWFE_SunAb,-0.39517299138805323,0.6927340420460537,-0.07223953934253362,0.04799711510117144
18,0.001515151515689598,0.038690545193799296,TWFE_SunAb,0.03916076933266948,0.9687639564673446,-0.07431692360637629,0.07734722663775548
19,-0.0018181818175397359,0.018871212671471654,TWFE_SunAb,-0.09634684581178782,0.9232494169731453,-0.03880507899822007,0.03516871536314059
20,-0.0011019283741043676,0.019651859773271933,TWFE_SunAb,-0.05607247287623517,0.9552865739095101,-0.03961886575894882,0.03741500901074008
21,5.318159107536857e-13,0.027042278618029436,TWFE_SunAb,1.966609094838322e-11,0.9999999999843097,-0.053001892150703445,0.05300189215176708
22,0.007070707071084188,0.032509897389959415,TWFE_SunAb,0.21749398302524187,0.8278333024530946,-0.05664752095432894,0.07078893509649732
23,0.007692307692594139,0.035127461137924455,TWFE_SunAb,0.21898274009587723,0.8266734704693652,-0.06115625100606816,0.07654086639125644
24,0.009090909090996177,0.029975473403878204,TWFE_SunAb,0.30327824913750995,0.7616919061355373,-0.049659939200143347,0.0678417573821357
25,0.030303030303113605,0.03883111321340945,TWFE_SunAb,0.7803801589867667,0.4352083810072942,-0.045804553074766295,0.1064106136809935
26,-0.013383838384048757,0.041314519439645585,TWFE_SunAb,-0.3239499954392685,0.745991017963715,-0.09435880852433401,0.06759113175623649
27,0.0051282051280502105,0.035537647675791026,TWFE_SunAb,0.1443034489743014,0.8852673471333017,-0.06452430441177374,0.07478071466787416
28,-0.018181818181995605,0.032807870928116316,TWFE_SunAb,-0.554190737394477,0.5794759841500687,-0.08248406361054224,0.046120427246551035
29,-0.014141414141587616,0.04464784461335254,TWFE_SunAb,-0.3167322916492689,0.7514615050490608,-0.10164958157109923,0.07336675328792398
30,-0.00631313131330769,0.03911106588113956,TWFE_SunAb,-0.1614154759293343,0.8717734586957685,-0.0829694118373145,0.07034314921069913
31,0.010353535353360342,0.03936589333166036,TWFE_SunAb,0.26300775816596095,0.7925566965450276,-0.06680219779593942,0.0875092685026601
32,-0.001010101010280538,0.03972712714430641,TWFE_SunAb,-0.02542597672898437,0.9797163240433535,-0.07887383942236464,0.07685363740180357
33,0.002272727272551763,0.04073218900138587,TWFE_SunAb,0.05579683607169837,0.9555061441558508,-0.07756089618164304,0.08210635072674656
34,0.00853994490353589,0.043354883070815815,TWFE_SunAb,0.19697769429078504,0.8438539305622852,-0.07643406446920838,0.09351395427628016
