egt,att,se,crit_val,method,t_stat,p_value_ptwise,ci_lo,ci_hi
-83,0.12608695652173907,0.0231844672143474,1.9599639845400534,analytic,5.438423723781404,1.6094632250228317e-6,0.0806462357808685,0.17152767726260965
-82,-0.026086956521739202,0.021491978812651736,1.9599639845400534,analytic,-1.2137996574974534,0.23052670697250735,-0.0682104609510345,0.016036547907556098
-81,0.07173913043478242,0.042953862725743495,1.9599639845400534,analytic,1.6701438679177758,0.10114039966248638,-0.012448893504552278,0.1559271543741171
-80,-0.067391304347826,0.03270765237531809,1.9599639845400534,analytic,-2.0604139843029805,0.0445813050574194,-0.1314971250223054,-0.0032854836733466064
-79,-0.03913043478260873,0.037498530055800415,1.9599639845400534,analytic,-1.0435191652680766,0.301727108076214,-0.11262620316517026,0.034365333599952794
-78,0.024637681159420312,0.03689181021607483,1.9599639845400534,analytic,0.6678360594158365,0.5073093132083386,-0.04766893818857316,0.09694430050741379
-77,-0.010144927536231935,0.05646587650146223,1.9599639845400534,analytic,-0.17966474913338543,0.8581419121543616,-0.12081601183458442,0.10052615676212055
-76,0.05362318840579704,0.02379228385880252,1.9599639845400534,analytic,2.2538058441143667,0.028623549071930668,0.006991168932590455,0.10025520787900362
-75,-0.02463768115942022,0.01483928602481655,1.9599639845400534,analytic,-1.6603009820160672,0.10311344033120515,-0.0537221473243492,0.004446785005508755
-74,-0.05217391304347817,0.02891199137134993,1.9599639845400534,analytic,-1.8045769443324966,0.07716529157646854,-0.10884037485265682,0.004492548765700488
-73,0.024999999999999932,0.035648035693196516,1.9599639845400534,analytic,0.701300913608859,0.4863666046172378,-0.04486886607826355,0.09486886607826342
-72,0.026086956521739087,0.02178787581707561,1.9599639845400534,analytic,1.1973152748233584,0.23682940765862387,-0.0166164953793603,0.06879040842283847
-71,0.01712779973649535,0.043403294734168346,1.9599639845400534,analytic,0.3946198057405039,0.6948017949541779,-0.06794109475285155,0.10219669422584225
-70,-0.020026350461132988,0.028425909338781665,1.9599639845400534,analytic,-0.7045104598926902,0.4843836336361913,-0.07574010899294581,0.03568740807067984
-69,-0.03386034255599477,0.025136741598400146,1.9599639845400534,analytic,-1.3470458143290078,0.18403913816893014,-0.08312745077754884,0.015406765665559291
-68,-0.031225296442687754,0.023955214398011734,1.9599639845400534,analytic,-1.303486411095508,0.19837897308755195,-0.07817665390472608,0.015726061019350576
-67,0.04137022397891963,0.01620795165610695,1.9599639845400534,analytic,2.5524646702244977,0.013797163024156229,0.009603222469783693,0.07313722548805557
-66,0.031225296442687726,0.015781986774104174,1.9599639845400534,analytic,1.9785402744047194,0.053389890687220116,2.931707609560852e-4,0.06215742212441937
-65,-7.465963987702841e-4,0.015550353034526407,1.9599639845400534,analytic,-0.048011540131122306,0.9618983121979313,-0.03122472829332517,0.029731535495784604
-64,0.012209046991655712,0.03486047311468623,1.9599639845400534,analytic,0.350226084181061,0.7276401525378184,-0.05611622479715612,0.08053431878046755
-63,-0.004128238910847607,0.01214826653099105,1.9599639845400534,analytic,-0.3398212329566684,0.7354145675100148,-0.027938403786183397,0.01968192596448818
-62,0.008607817303469491,0.02372545572978735,1.9599639845400534,analytic,0.3628093555506443,0.718276549125616,-0.03789322144371317,0.05510885605065215
-61,0.03869126043039086,0.01843681658893045,1.9599639845400534,analytic,2.09858682727371,0.040925500159338,0.0025557639265165744,0.07482675693426515
-60,-0.009749670619235862,0.030731109201664084,1.9599639845400534,analytic,-0.3172573614332124,0.7523693643566164,-0.0699815378594649,0.05048219662099318
-59,-0.020589292130794086,0.02122151832711491,1.9599639845400534,analytic,-0.9702082486947683,0.33661281020856826,-0.062182703749195996,0.021004119487607824
-58,0.039561624146604364,0.02243884767874234,1.9599639845400534,analytic,1.7630862650796213,0.08399667672808654,-0.004417709158310801,0.08354095745151953
-57,-0.04113965744400526,0.013847143753300734,1.9599639845400534,analytic,-2.970985076557671,0.00455310390304378,-0.06827956048922347,-0.013999754398787045
-56,0.03415678524374173,0.015415587217466999,1.9599639845400534,analytic,2.2157304007880785,0.03129141014322738,0.0039427894969703975,0.06437078099051306
-55,-0.043544137022397865,0.01826683876385257,1.9599639845400534,analytic,-2.3837806631635363,0.02097343298929915,-0.07934648311094905,-0.007741790933846679
-54,0.015316205533596854,0.01825954597593142,1.9599639845400534,analytic,0.8388053872635008,0.4055709670539295,-0.02047184695328199,0.0511042580204757
-53,0.014168078298513053,0.017748750821180364,1.9599639845400534,analytic,0.7982577726881862,0.4284961841702065,-0.020618834081576158,0.04895499067860227
-52,-0.009946575163966478,0.011584393099575964,1.9599639845400534,analytic,-0.8586185809190612,0.3946485768635051,-0.03265156842188968,0.012758418093956728
-51,-0.01991718426501032,0.013538193321240422,1.9599639845400534,analytic,-1.4711848023149243,0.1475072093582095,-0.046451555590382235,0.006617187060361594
-50,0.025217391304347796,0.01946937370042302,1.9599639845400534,analytic,1.2952338217125026,0.20118818669108912,-0.012941879950032632,0.06337666255872823
-49,0.005709266578831815,0.020900037665339852,1.9599639845400534,analytic,0.27317015740598083,0.7858475919434508,-0.035254054520764876,0.0466725876784285
-48,-0.002816989773511513,0.016053213742906303,1.9599639845400534,analytic,-0.17547824495617287,0.8614125932694157,-0.03428071054573129,0.028646730998708268
-47,0.009429700734048576,0.02311338038589467,1.9599639845400534,analytic,0.4079758380908753,0.6850332017656195,-0.035871692383279453,0.05473109385137661
-46,-0.005218332392245426,0.017063734737785025,1.9599639845400534,analytic,-0.30581420025770967,0.7610157936023143,-0.03866263792004909,0.028225973135558236
-45,0.007548701298701273,0.01656101743992949,1.9599639845400534,analytic,0.4558114455275528,0.6504991067298488,-0.02491029643090024,0.040007699028302784
-44,-0.01591416232720581,0.01384175835327462,1.9599639845400534,analytic,-1.1497211496573272,0.25572846506516655,-0.043043510182330505,0.011215185527918881
-43,-0.016175468315056438,0.016436647462025604,1.9599639845400534,analytic,-0.9841099501846358,0.3297997375144315,-0.0483907053672083,0.016039768737095422
-42,-0.014697016751364572,0.013925692623389397,1.9599639845400534,analytic,-1.0553885647798709,0.2963207265604996,-0.04199087275298288,0.01259683925025374
-41,0.02660814090562374,0.014255007778151776,1.9599639845400534,analytic,1.866581998391137,0.06782968260966551,-0.0013311609388920662,0.05454744275013955
-40,-0.0018672438672438744,0.015614362050797971,1.9599639845400534,analytic,-0.11958502442617877,0.9052910908769969,-0.03247083112837686,0.028736343393889117
-39,-0.018432350993236896,0.013222906490546913,1.9599639845400534,analytic,-1.3939712124875288,0.1694908165315525,-0.04434877148564976,0.007484069499175967
-38,0.006042833690349207,0.013100377714134583,1.9599639845400534,analytic,0.4612717146185276,0.6466040894520249,-0.019633434813225728,0.03171910219392414
-37,0.008049386594662842,0.012385582668641745,1.9599639845400534,analytic,0.6498997108180112,0.5187318916185807,-0.016225909363418462,0.03232468255274415
-36,-0.016690772707853473,0.018498626808158156,1.9599639845400534,analytic,-0.9022709026430333,0.3712391160394466,-0.052947415015290586,0.019565869599583636
-35,0.004136809532772265,0.014735603810731232,1.9599639845400534,analytic,0.28073566485002976,0.7800715557979612,-0.024744443226712116,0.03301806229225664
-34,-0.009863424618859399,0.013508893530952996,1.9599639845400534,analytic,-0.7301430421565825,0.4687100414334061,-0.036340369410513385,0.016613520172794584
-33,0.0033414737436476593,0.019551260987909203,1.9599639845400534,analytic,0.17090834937521818,0.8649855917227399,-0.03497829364499736,0.041661241132292685
-32,0.011467664376251633,0.013782060263358896,1.9599639845400534,analytic,0.8320718497175392,0.4093249306818405,-0.015544677372692405,0.03848000612519567
-31,3.702776808882928e-4,0.01741119412235562,1.9599639845400534,analytic,0.021266644796801373,0.9831175947439379,-0.033755035726764186,0.03449559108854077
-30,0.019933834916672458,0.02106082925283775,1.9599639845400534,analytic,0.9464886058077014,0.3484513614973821,-0.021344631903437133,0.06121230173678205
-29,0.001136528326745728,0.021107140803084436,1.9599639845400534,analytic,0.05384567892680398,0.9572726874825805,-0.040232707463915586,0.04250576411740704
-28,-0.018681862541147114,0.019125381508941715,1.9599639845400534,analytic,-0.9768099283359528,0.3333658491464542,-0.056166921489261175,0.018803196406966947
-27,0.0028530020703933694,0.014785340977409914,1.9599639845400534,analytic,0.19296153364013632,0.8477707746242745,-0.026125733744474296,0.03183173788526104
-26,-0.01885387381497222,0.010320605899199127,1.9599639845400534,analytic,-1.8268185026264077,0.0736993732176619,-0.03908188967603412,0.0013741420460896825
-25,0.04207334211682038,0.016021825370833097,1.9599639845400534,analytic,2.626001790870391,0.01143505712226048,0.010671141423397423,0.07347554281024334
