ts,effect_pct,effect_log,batch_lo,batch_hi,n_done,n_sims,ok_cum,fail_cum,fail_rate_cum,power_so_far,mean_se_so_far
2026-01-10 15:09:19,0,0,1,50,50,2000,50,0,0,0.04,0.016672818098643072
2026-01-10 15:09:21,0,0,51,100,100,2000,100,0,0,0.04,0.016214566863950054
2026-01-10 15:09:23,0,0,101,150,150,2000,150,0,0,0.06,0.016149949264661317
2026-01-10 15:09:24,0,0,151,200,200,2000,200,0,0,0.06,0.016170317307843234
2026-01-10 15:09:26,0,0,201,250,250,2000,250,0,0,0.052,0.016129044641594842
2026-01-10 15:09:28,0,0,251,300,300,2000,300,0,0,0.056666666666666664,0.01609394600327328
2026-01-10 15:09:30,0,0,301,350,350,2000,350,0,0,0.054285714285714284,0.016113881719982476
2026-01-10 15:09:32,0,0,351,400,400,2000,400,0,0,0.0525,0.016185758163923866
2026-01-10 15:09:34,0,0,401,450,450,2000,450,0,0,0.051111111111111114,0.01614332654917975
2026-01-10 15:09:35,0,0,451,500,500,2000,500,0,0,0.048,0.016115173095467974
2026-01-10 15:09:37,0,0,501,550,550,2000,550,0,0,0.04727272727272727,0.016097320349816504
2026-01-10 15:09:39,0,0,551,600,600,2000,600,0,0,0.04833333333333333,0.016049328432240027
2026-01-10 15:09:41,0,0,601,650,650,2000,650,0,0,0.04923076923076923,0.016023551392901774
2026-01-10 15:09:43,0,0,651,700,700,2000,700,0,0,0.05142857142857143,0.01601133623124276
2026-01-10 15:09:45,0,0,701,750,750,2000,750,0,0,0.048,0.01601341610385489
2026-01-10 15:09:47,0,0,751,800,800,2000,800,0,0,0.05,0.015983493263644778
2026-01-10 15:09:49,0,0,801,850,850,2000,850,0,0,0.04941176470588235,0.015985561226436195
2026-01-10 15:09:51,0,0,851,900,900,2000,900,0,0,0.04888888888888889,0.015968921971484765
2026-01-10 15:09:52,0,0,901,950,950,2000,950,0,0,0.049473684210526316,0.015982645843794906
2026-01-10 15:09:54,0,0,951,1000,1000,2000,1000,0,0,0.048,0.016007202988412406
2026-01-10 15:09:56,0,0,1001,1050,1050,2000,1050,0,0,0.05047619047619047,0.016021602452791935
2026-01-10 15:09:58,0,0,1051,1100,1100,2000,1100,0,0,0.04818181818181818,0.016041107680794357
2026-01-10 15:10:00,0,0,1101,1150,1150,2000,1150,0,0,0.050434782608695654,0.0160498064503148
2026-01-10 15:10:02,0,0,1151,1200,1200,2000,1200,0,0,0.04833333333333333,0.016064094437765228
2026-01-10 15:10:04,0,0,1201,1250,1250,2000,1250,0,0,0.0488,0.016059922098882653
2026-01-10 15:10:05,0,0,1251,1300,1300,2000,1300,0,0,0.04923076923076923,0.0160503633643842
2026-01-10 15:10:07,0,0,1301,1350,1350,2000,1350,0,0,0.04888888888888889,0.01604998695257069
2026-01-10 15:10:09,0,0,1351,1400,1400,2000,1400,0,0,0.047857142857142855,0.016049225898417376
2026-01-10 15:10:11,0,0,1401,1450,1450,2000,1450,0,0,0.04758620689655172,0.016043671322570466
2026-01-10 15:10:13,0,0,1451,1500,1500,2000,1500,0,0,0.048,0.01605626947103666
2026-01-10 15:10:15,0,0,1501,1550,1550,2000,1550,0,0,0.04838709677419355,0.016061501366583898
2026-01-10 15:10:17,0,0,1551,1600,1600,2000,1600,0,0,0.049375,0.01603733807870618
2026-01-10 15:10:19,0,0,1601,1650,1650,2000,1650,0,0,0.04787878787878788,0.016050735437076837
2026-01-10 15:10:21,0,0,1651,1700,1700,2000,1700,0,0,0.04647058823529412,0.016055792772284902
2026-01-10 15:10:22,0,0,1701,1750,1750,2000,1750,0,0,0.045714285714285714,0.016071219822662842
2026-01-10 15:10:24,0,0,1751,1800,1800,2000,1800,0,0,0.045,0.016080661721080344
2026-01-10 15:10:26,0,0,1801,1850,1850,2000,1850,0,0,0.046486486486486484,0.01606907857932361
2026-01-10 15:10:28,0,0,1851,1900,1900,2000,1900,0,0,0.045789473684210526,0.016061511059090344
2026-01-10 15:10:30,0,0,1901,1950,1950,2000,1950,0,0,0.045641025641025644,0.016068737440102423
2026-01-10 15:10:32,0,0,1951,2000,2000,2000,2000,0,0,0.0465,0.016056398141092592
2026-01-10 15:10:34,0.05,0.04879016416943205,1,50,50,2000,50,0,0,0.82,0.01667281809786531
2026-01-10 15:10:35,0.05,0.04879016416943205,51,100,100,2000,100,0,0,0.85,0.016214566863744544
2026-01-10 15:10:37,0.05,0.04879016416943205,101,150,150,2000,150,0,0,0.84,0.016149949264759066
2026-01-10 15:10:39,0.05,0.04879016416943205,151,200,200,2000,200,0,0,0.81,0.016170317307145382
2026-01-10 15:10:41,0.05,0.04879016416943205,201,250,250,2000,250,0,0,0.82,0.016129044640577166
2026-01-10 15:10:43,0.05,0.04879016416943205,251,300,300,2000,300,0,0,0.82,0.016093946002637697
2026-01-10 15:10:45,0.05,0.04879016416943205,301,350,350,2000,350,0,0,0.8085714285714286,0.016113881720155373
2026-01-10 15:10:47,0.05,0.04879016416943205,351,400,400,2000,400,0,0,0.8225,0.016185758164009877
2026-01-10 15:10:49,0.05,0.04879016416943205,401,450,450,2000,450,0,0,0.8266666666666667,0.016143326549328468
2026-01-10 15:10:50,0.05,0.04879016416943205,451,500,500,2000,500,0,0,0.83,0.01611517309578664
2026-01-10 15:10:52,0.05,0.04879016416943205,501,550,550,2000,550,0,0,0.82,0.016097320350353588
2026-01-10 15:10:54,0.05,0.04879016416943205,551,600,600,2000,600,0,0,0.8283333333333334,0.01604932843241555
2026-01-10 15:10:56,0.05,0.04879016416943205,601,650,650,2000,650,0,0,0.8307692307692308,0.01602355139310753
2026-01-10 15:10:58,0.05,0.04879016416943205,651,700,700,2000,700,0,0,0.8342857142857143,0.016011336231376287
2026-01-10 15:11:00,0.05,0.04879016416943205,701,750,750,2000,750,0,0,0.8373333333333334,0.016013416104227907
2026-01-10 15:11:02,0.05,0.04879016416943205,751,800,800,2000,800,0,0,0.8425,0.015983493264007498
2026-01-10 15:11:04,0.05,0.04879016416943205,801,850,850,2000,850,0,0,0.8458823529411764,0.01598556122710113
2026-01-10 15:11:05,0.05,0.04879016416943205,851,900,900,2000,900,0,0,0.8488888888888889,0.01596892197238989
2026-01-10 15:11:07,0.05,0.04879016416943205,901,950,950,2000,950,0,0,0.848421052631579,0.01598264584469158
2026-01-10 15:11:09,0.05,0.04879016416943205,951,1000,1000,2000,1000,0,0,0.843,0.016007202989247574
2026-01-10 15:11:11,0.05,0.04879016416943205,1001,1050,1050,2000,1050,0,0,0.839047619047619,0.016021602453567447
2026-01-10 15:11:13,0.05,0.04879016416943205,1051,1100,1100,2000,1100,0,0,0.8363636363636363,0.01604110768152595
2026-01-10 15:11:15,0.05,0.04879016416943205,1101,1150,1150,2000,1150,0,0,0.8347826086956521,0.016049806451089832
2026-01-10 15:11:17,0.05,0.04879016416943205,1151,1200,1200,2000,1200,0,0,0.8341666666666666,0.016064094438560286
2026-01-10 15:11:19,0.05,0.04879016416943205,1201,1250,1250,2000,1250,0,0,0.8328,0.01605992209963947
2026-01-10 15:11:21,0.05,0.04879016416943205,1251,1300,1300,2000,1300,0,0,0.8346153846153846,0.01605036336517813
2026-01-10 15:11:22,0.05,0.04879016416943205,1301,1350,1350,2000,1350,0,0,0.8340740740740741,0.016049986953226836
2026-01-10 15:11:25,0.05,0.04879016416943205,1351,1400,1400,2000,1400,0,0,0.8342857142857143,0.01604922589915274
2026-01-10 15:11:27,0.05,0.04879016416943205,1401,1450,1450,2000,1450,0,0,0.8358620689655173,0.01604367132323703
2026-01-10 15:11:29,0.05,0.04879016416943205,1451,1500,1500,2000,1500,0,0,0.8346666666666667,0.016056269471719613
2026-01-10 15:11:31,0.05,0.04879016416943205,1501,1550,1550,2000,1550,0,0,0.8341935483870968,0.016061501367255464
2026-01-10 15:11:33,0.05,0.04879016416943205,1551,1600,1600,2000,1600,0,0,0.8325,0.016037338079223865
2026-01-10 15:11:35,0.05,0.04879016416943205,1601,1650,1650,2000,1650,0,0,0.8345454545454546,0.016050735437553976
2026-01-10 15:11:37,0.05,0.04879016416943205,1651,1700,1700,2000,1700,0,0,0.8335294117647059,0.016055792772909482
2026-01-10 15:11:38,0.05,0.04879016416943205,1701,1750,1750,2000,1750,0,0,0.8337142857142857,0.01607121982338347
2026-01-10 15:11:40,0.05,0.04879016416943205,1751,1800,1800,2000,1800,0,0,0.8322222222222222,0.016080661721819482
2026-01-10 15:11:42,0.05,0.04879016416943205,1801,1850,1850,2000,1850,0,0,0.8318918918918919,0.016069078580055404
2026-01-10 15:11:44,0.05,0.04879016416943205,1851,1900,1900,2000,1900,0,0,0.8336842105263158,0.01606151105975481
2026-01-10 15:11:46,0.05,0.04879016416943205,1901,1950,1950,2000,1950,0,0,0.8358974358974359,0.016068737440691705
2026-01-10 15:11:48,0.05,0.04879016416943205,1951,2000,2000,2000,2000,0,0,0.8345,0.01605639814160487
2026-01-10 15:11:50,0.1,0.09531017980432493,1,50,50,2000,50,0,0,1,0.016672818097054003
2026-01-10 15:11:52,0.1,0.09531017980432493,51,100,100,2000,100,0,0,1,0.016214566863528873
2026-01-10 15:11:54,0.1,0.09531017980432493,101,150,150,2000,150,0,0,1,0.016149949264860474
2026-01-10 15:11:56,0.1,0.09531017980432493,151,200,200,2000,200,0,0,1,0.01617031730641053
2026-01-10 15:11:58,0.1,0.09531017980432493,201,250,250,2000,250,0,0,1,0.016129044639503938
2026-01-10 15:11:59,0.1,0.09531017980432493,251,300,300,2000,300,0,0,1,0.01609394600197239
2026-01-10 15:12:01,0.1,0.09531017980432493,301,350,350,2000,350,0,0,1,0.016113881720336374
2026-01-10 15:12:03,0.1,0.09531017980432493,351,400,400,2000,400,0,0,1,0.016185758164099583
2026-01-10 15:12:05,0.1,0.09531017980432493,401,450,450,2000,450,0,0,1,0.016143326549481297
2026-01-10 15:12:07,0.1,0.09531017980432493,451,500,500,2000,500,0,0,1,0.016115173096116042
2026-01-10 15:12:09,0.1,0.09531017980432493,501,550,550,2000,550,0,0,1,0.016097320350916062
2026-01-10 15:12:11,0.1,0.09531017980432493,551,600,600,2000,600,0,0,1,0.01604932843260081
2026-01-10 15:12:13,0.1,0.09531017980432493,601,650,650,2000,650,0,0,1,0.0160235513933244
2026-01-10 15:12:14,0.1,0.09531017980432493,651,700,700,2000,700,0,0,1,0.016011336231514833
2026-01-10 15:12:16,0.1,0.09531017980432493,701,750,750,2000,750,0,0,1,0.016013416104619146
2026-01-10 15:12:18,0.1,0.09531017980432493,751,800,800,2000,800,0,0,1,0.01598349326438846
2026-01-10 15:12:20,0.1,0.09531017980432493,801,850,850,2000,850,0,0,1,0.01598556122780117
2026-01-10 15:12:22,0.1,0.09531017980432493,851,900,900,2000,900,0,0,1,0.015968921973345207
2026-01-10 15:12:24,0.1,0.09531017980432493,901,950,950,2000,950,0,0,1,0.01598264584563713
2026-01-10 15:12:26,0.1,0.09531017980432493,951,1000,1000,2000,1000,0,0,1,0.01600720299012915
2026-01-10 15:12:28,0.1,0.09531017980432493,1001,1050,1050,2000,1050,0,0,1,0.016021602454389168
2026-01-10 15:12:30,0.1,0.09531017980432493,1051,1100,1100,2000,1100,0,0,1,0.016041107682300132
2026-01-10 15:12:31,0.1,0.09531017980432493,1101,1150,1150,2000,1150,0,0,1,0.016049806451910047
2026-01-10 15:12:33,0.1,0.09531017980432493,1151,1200,1200,2000,1200,0,0,1,0.016064094439402994
2026-01-10 15:12:35,0.1,0.09531017980432493,1201,1250,1250,2000,1250,0,0,1,0.016059922100442794
2026-01-10 15:12:37,0.1,0.09531017980432493,1251,1300,1300,2000,1300,0,0,1,0.016050363366018623
2026-01-10 15:12:39,0.1,0.09531017980432493,1301,1350,1350,2000,1350,0,0,1,0.01604998695392084
2026-01-10 15:12:41,0.1,0.09531017980432493,1351,1400,1400,2000,1400,0,0,1,0.01604922589992901
2026-01-10 15:12:43,0.1,0.09531017980432493,1401,1450,1450,2000,1450,0,0,1,0.016043671323942223
2026-01-10 15:12:45,0.1,0.09531017980432493,1451,1500,1500,2000,1500,0,0,1,0.01605626947244178
2026-01-10 15:12:47,0.1,0.09531017980432493,1501,1550,1550,2000,1550,0,0,1,0.016061501367965556
2026-01-10 15:12:49,0.1,0.09531017980432493,1551,1600,1600,2000,1600,0,0,1,0.016037338079772458
2026-01-10 15:12:50,0.1,0.09531017980432493,1601,1650,1650,2000,1650,0,0,1,0.01605073543806085
2026-01-10 15:12:52,0.1,0.09531017980432493,1651,1700,1700,2000,1700,0,0,1,0.016055792773570745
2026-01-10 15:12:54,0.1,0.09531017980432493,1701,1750,1750,2000,1750,0,0,1,0.01607121982414475
2026-01-10 15:12:56,0.1,0.09531017980432493,1751,1800,1800,2000,1800,0,0,1,0.016080661722599143
2026-01-10 15:12:58,0.1,0.09531017980432493,1801,1850,1850,2000,1850,0,0,1,0.016069078580827772
2026-01-10 15:13:00,0.1,0.09531017980432493,1851,1900,1900,2000,1900,0,0,1,0.016061511060456897
2026-01-10 15:13:02,0.1,0.09531017980432493,1901,1950,1950,2000,1950,0,0,1,0.016068737441313635
2026-01-10 15:13:04,0.1,0.09531017980432493,1951,2000,2000,2000,2000,0,0,1,0.016056398142144396
2026-01-10 15:13:06,0.15,0.13976194237515863,1,50,50,2000,50,0,0,1,0.01667281809620157
2026-01-10 15:13:08,0.15,0.13976194237515863,51,100,100,2000,100,0,0,1,0.01621456686330062
2026-01-10 15:13:10,0.15,0.13976194237515863,101,150,150,2000,150,0,0,1,0.01614994926496399
2026-01-10 15:13:12,0.15,0.13976194237515863,151,200,200,2000,200,0,0,1,0.01617031730563015
2026-01-10 15:13:14,0.15,0.13976194237515863,201,250,250,2000,250,0,0,1,0.016129044638362424
2026-01-10 15:13:16,0.15,0.13976194237515863,251,300,300,2000,300,0,0,1,0.016093946001269736
2026-01-10 15:13:18,0.15,0.13976194237515863,301,350,350,2000,350,0,0,1,0.016113881720527235
2026-01-10 15:13:19,0.15,0.13976194237515863,351,400,400,2000,400,0,0,1,0.016185758164193553
2026-01-10 15:13:21,0.15,0.13976194237515863,401,450,450,2000,450,0,0,1,0.016143326549639167
2026-01-10 15:13:23,0.15,0.13976194237515863,451,500,500,2000,500,0,0,1,0.01611517309645855
2026-01-10 15:13:25,0.15,0.13976194237515863,501,550,550,2000,550,0,0,1,0.016097320351509382
2026-01-10 15:13:27,0.15,0.13976194237515863,551,600,600,2000,600,0,0,1,0.01604932843279754
2026-01-10 15:13:29,0.15,0.13976194237515863,601,650,650,2000,650,0,0,1,0.01602355139355422
2026-01-10 15:13:31,0.15,0.13976194237515863,651,700,700,2000,700,0,0,1,0.016011336231659064
2026-01-10 15:13:33,0.15,0.13976194237515863,701,750,750,2000,750,0,0,1,0.016013416105031947
2026-01-10 15:13:35,0.15,0.13976194237515863,751,800,800,2000,800,0,0,1,0.015983493264791003
2026-01-10 15:13:37,0.15,0.13976194237515863,801,850,850,2000,850,0,0,1,0.01598556122854314
2026-01-10 15:13:38,0.15,0.13976194237515863,851,900,900,2000,900,0,0,1,0.015968921974360742
2026-01-10 15:13:40,0.15,0.13976194237515863,901,950,950,2000,950,0,0,1,0.015982645846641483
2026-01-10 15:13:42,0.15,0.13976194237515863,951,1000,1000,2000,1000,0,0,1,0.01600720299106646
2026-01-10 15:13:44,0.15,0.13976194237515863,1001,1050,1050,2000,1050,0,0,1,0.01602160245526603
2026-01-10 15:13:46,0.15,0.13976194237515863,1051,1100,1100,2000,1100,0,0,1,0.016041107683125132
2026-01-10 15:13:48,0.15,0.13976194237515863,1101,1150,1150,2000,1150,0,0,1,0.016049806452784296
2026-01-10 15:13:50,0.15,0.13976194237515863,1151,1200,1200,2000,1200,0,0,1,0.016064094440302597
2026-01-10 15:13:52,0.15,0.13976194237515863,1201,1250,1250,2000,1250,0,0,1,0.016059922101301503
2026-01-10 15:13:54,0.15,0.13976194237515863,1251,1300,1300,2000,1300,0,0,1,0.01605036336691469
2026-01-10 15:13:56,0.15,0.13976194237515863,1301,1350,1350,2000,1350,0,0,1,0.016049986954659968
2026-01-10 15:13:58,0.15,0.13976194237515863,1351,1400,1400,2000,1400,0,0,1,0.016049225900754187
2026-01-10 15:13:59,0.15,0.13976194237515863,1401,1450,1450,2000,1450,0,0,1,0.016043671324693518
2026-01-10 15:14:01,0.15,0.13976194237515863,1451,1500,1500,2000,1500,0,0,1,0.016056269473210892
2026-01-10 15:14:03,0.15,0.13976194237515863,1501,1550,1550,2000,1550,0,0,1,0.016061501368721746
2026-01-10 15:14:05,0.15,0.13976194237515863,1551,1600,1600,2000,1600,0,0,1,0.0160373380803579
