ts,effect_pct,effect_log,batch_lo,batch_hi,n_done,n_sims,ok_cum,fail_cum,fail_rate_cum,power_so_far,mean_se_so_far
2026-01-10 15:58:36,0.07,0.06765864847381486,401,450,450,2000,450,0,0,0.7466666666666667,0.024603226185794816
2026-01-10 15:58:38,0.07,0.06765864847381486,451,500,500,2000,500,0,0,0.754,0.02461315980359755
2026-01-10 15:58:40,0.07,0.06765864847381486,501,550,550,2000,550,0,0,0.7581818181818182,0.024577317237214586
2026-01-10 15:58:42,0.07,0.06765864847381486,551,600,600,2000,600,0,0,0.76,0.024568975778693918
2026-01-10 15:58:44,0.07,0.06765864847381486,601,650,650,2000,650,0,0,0.7569230769230769,0.02457855674165632
2026-01-10 15:58:46,0.07,0.06765864847381486,651,700,700,2000,700,0,0,0.7528571428571429,0.024598565372669474
2026-01-10 15:58:48,0.07,0.06765864847381486,701,750,750,2000,750,0,0,0.7506666666666667,0.024647085633262823
2026-01-10 15:58:49,0.07,0.06765864847381486,751,800,800,2000,800,0,0,0.74875,0.024661907760426646
2026-01-10 15:58:51,0.07,0.06765864847381486,801,850,850,2000,850,0,0,0.7435294117647059,0.024650875407606375
2026-01-10 15:58:53,0.07,0.06765864847381486,851,900,900,2000,900,0,0,0.7411111111111112,0.024660747673131662
2026-01-10 15:58:55,0.07,0.06765864847381486,901,950,950,2000,950,0,0,0.748421052631579,0.02463115373438482
2026-01-10 15:58:57,0.07,0.06765864847381486,951,1000,1000,2000,1000,0,0,0.749,0.0245984085856703
2026-01-10 15:58:59,0.07,0.06765864847381486,1001,1050,1050,2000,1050,0,0,0.7533333333333333,0.02456661760829987
2026-01-10 15:59:01,0.07,0.06765864847381486,1051,1100,1100,2000,1100,0,0,0.7509090909090909,0.024573025234505438
2026-01-10 15:59:03,0.07,0.06765864847381486,1101,1150,1150,2000,1150,0,0,0.7530434782608696,0.024593716446001456
2026-01-10 15:59:05,0.07,0.06765864847381486,1151,1200,1200,2000,1200,0,0,0.7566666666666667,0.024626943818765682
2026-01-10 15:59:07,0.07,0.06765864847381486,1201,1250,1250,2000,1250,0,0,0.7552,0.024663716533836366
2026-01-10 15:59:09,0.07,0.06765864847381486,1251,1300,1300,2000,1300,0,0,0.7530769230769231,0.02467448785392345
2026-01-10 15:59:11,0.07,0.06765864847381486,1301,1350,1350,2000,1350,0,0,0.7533333333333333,0.024647119599425796
2026-01-10 15:59:13,0.07,0.06765864847381486,1351,1400,1400,2000,1400,0,0,0.7535714285714286,0.02463766526218832
2026-01-10 15:59:15,0.07,0.06765864847381486,1401,1450,1450,2000,1450,0,0,0.7544827586206897,0.024648321023885606
2026-01-10 15:59:17,0.07,0.06765864847381486,1451,1500,1500,2000,1500,0,0,0.7533333333333333,0.024668080328354974
2026-01-10 15:59:20,0.07,0.06765864847381486,1501,1550,1550,2000,1550,0,0,0.7554838709677419,0.024645406667225412
2026-01-10 15:59:22,0.07,0.06765864847381486,1551,1600,1600,2000,1600,0,0,0.7575,0.024629444481798185
2026-01-10 15:59:24,0.07,0.06765864847381486,1601,1650,1650,2000,1650,0,0,0.76,0.024629474054062524
2026-01-10 15:59:26,0.07,0.06765864847381486,1651,1700,1700,2000,1700,0,0,0.7570588235294118,0.02461520144830055
2026-01-10 15:59:28,0.07,0.06765864847381486,1701,1750,1750,2000,1750,0,0,0.756,0.02460660273165795
2026-01-10 15:59:30,0.07,0.06765864847381486,1751,1800,1800,2000,1800,0,0,0.7544444444444445,0.024612575962081763
2026-01-10 15:59:32,0.07,0.06765864847381486,1801,1850,1850,2000,1850,0,0,0.7524324324324324,0.024579280469970363
2026-01-10 15:59:34,0.07,0.06765864847381486,1851,1900,1900,2000,1900,0,0,0.7526315789473684,0.02458468722032446
2026-01-10 15:59:36,0.07,0.06765864847381486,1901,1950,1950,2000,1950,0,0,0.7517948717948718,0.024601931944664396
2026-01-10 15:59:38,0.07,0.06765864847381486,1951,2000,2000,2000,2000,0,0,0.7535,0.024586165478711453
2026-01-10 15:59:40,0.08,0.0769610411361284,1,50,50,2000,50,0,0,0.8,0.024686323430614034
2026-01-10 15:59:42,0.08,0.0769610411361284,51,100,100,2000,100,0,0,0.82,0.024582049036520278
2026-01-10 15:59:43,0.08,0.0769610411361284,101,150,150,2000,150,0,0,0.8066666666666666,0.02453710761299303
2026-01-10 15:59:46,0.08,0.0769610411361284,151,200,200,2000,200,0,0,0.83,0.02465712296336377
2026-01-10 15:59:48,0.08,0.0769610411361284,201,250,250,2000,250,0,0,0.836,0.024690135192908746
2026-01-10 15:59:49,0.08,0.0769610411361284,251,300,300,2000,300,0,0,0.84,0.024667230811546724
2026-01-10 15:59:51,0.08,0.0769610411361284,301,350,350,2000,350,0,0,0.8485714285714285,0.024636587458572466
2026-01-10 15:59:53,0.08,0.0769610411361284,351,400,400,2000,400,0,0,0.8575,0.024686111908720148
2026-01-10 15:59:55,0.08,0.0769610411361284,401,450,450,2000,450,0,0,0.8622222222222222,0.02460322618541255
2026-01-10 15:59:57,0.08,0.0769610411361284,451,500,500,2000,500,0,0,0.866,0.024613159803161193
2026-01-10 15:59:59,0.08,0.0769610411361284,501,550,550,2000,550,0,0,0.8672727272727273,0.02457731723674084
2026-01-10 16:00:01,0.08,0.0769610411361284,551,600,600,2000,600,0,0,0.87,0.02456897577830262
2026-01-10 16:00:03,0.08,0.0769610411361284,601,650,650,2000,650,0,0,0.8630769230769231,0.024578556741311913
2026-01-10 16:00:05,0.08,0.0769610411361284,651,700,700,2000,700,0,0,0.8585714285714285,0.024598565372418408
2026-01-10 16:00:07,0.08,0.0769610411361284,701,750,750,2000,750,0,0,0.8533333333333334,0.024647085633003753
2026-01-10 16:00:09,0.08,0.0769610411361284,751,800,800,2000,800,0,0,0.84625,0.024661907760282625
2026-01-10 16:00:11,0.08,0.0769610411361284,801,850,850,2000,850,0,0,0.8447058823529412,0.024650875407497094
2026-01-10 16:00:13,0.08,0.0769610411361284,851,900,900,2000,900,0,0,0.8433333333333334,0.024660747673004
2026-01-10 16:00:15,0.08,0.0769610411361284,901,950,950,2000,950,0,0,0.8463157894736842,0.02463115373426263
2026-01-10 16:00:17,0.08,0.0769610411361284,951,1000,1000,2000,1000,0,0,0.847,0.024598408585473717
2026-01-10 16:00:19,0.08,0.0769610411361284,1001,1050,1050,2000,1050,0,0,0.8495238095238096,0.024566617608083683
2026-01-10 16:00:21,0.08,0.0769610411361284,1051,1100,1100,2000,1100,0,0,0.8472727272727273,0.02457302523432018
2026-01-10 16:00:23,0.08,0.0769610411361284,1101,1150,1150,2000,1150,0,0,0.8495652173913043,0.02459371644576175
2026-01-10 16:00:25,0.08,0.0769610411361284,1151,1200,1200,2000,1200,0,0,0.8525,0.024626943818532414
2026-01-10 16:00:27,0.08,0.0769610411361284,1201,1250,1250,2000,1250,0,0,0.8528,0.02466371653360669
2026-01-10 16:00:28,0.08,0.0769610411361284,1251,1300,1300,2000,1300,0,0,0.8515384615384616,0.024674487853750593
2026-01-10 16:00:31,0.08,0.0769610411361284,1301,1350,1350,2000,1350,0,0,0.8525925925925926,0.02464711959927392
2026-01-10 16:00:33,0.08,0.0769610411361284,1351,1400,1400,2000,1400,0,0,0.8528571428571429,0.024637665262095456
2026-01-10 16:00:35,0.08,0.0769610411361284,1401,1450,1450,2000,1450,0,0,0.853103448275862,0.024648321023803474
2026-01-10 16:00:37,0.08,0.0769610411361284,1451,1500,1500,2000,1500,0,0,0.852,0.02466808032824258
2026-01-10 16:00:39,0.08,0.0769610411361284,1501,1550,1550,2000,1550,0,0,0.8535483870967742,0.024645406667116253
2026-01-10 16:00:41,0.08,0.0769610411361284,1551,1600,1600,2000,1600,0,0,0.855625,0.024629444481681625
2026-01-10 16:00:43,0.08,0.0769610411361284,1601,1650,1650,2000,1650,0,0,0.8563636363636363,0.024629474053947352
2026-01-10 16:00:45,0.08,0.0769610411361284,1651,1700,1700,2000,1700,0,0,0.8547058823529412,0.024615201448184593
2026-01-10 16:00:46,0.08,0.0769610411361284,1701,1750,1750,2000,1750,0,0,0.8537142857142858,0.0246066027315618
2026-01-10 16:00:48,0.08,0.0769610411361284,1751,1800,1800,2000,1800,0,0,0.8538888888888889,0.024612575961982224
2026-01-10 16:00:50,0.08,0.0769610411361284,1801,1850,1850,2000,1850,0,0,0.8545945945945946,0.024579280469880636
2026-01-10 16:00:52,0.08,0.0769610411361284,1851,1900,1900,2000,1900,0,0,0.8547368421052631,0.024584687220213293
2026-01-10 16:00:54,0.08,0.0769610411361284,1901,1950,1950,2000,1950,0,0,0.8538461538461538,0.02460193194457203
2026-01-10 16:00:56,0.08,0.0769610411361284,1951,2000,2000,2000,2000,0,0,0.854,0.02458616547862535
2026-01-10 16:00:58,0.09,0.08617769624105241,1,50,50,2000,50,0,0,0.88,0.024686323430436485
2026-01-10 16:01:00,0.09,0.08617769624105241,51,100,100,2000,100,0,0,0.89,0.02458204903668
2026-01-10 16:01:02,0.09,0.08617769624105241,101,150,150,2000,150,0,0,0.8866666666666667,0.02453710761300745
2026-01-10 16:01:03,0.09,0.08617769624105241,151,200,200,2000,200,0,0,0.895,0.024657122963295544
2026-01-10 16:01:05,0.09,0.08617769624105241,201,250,250,2000,250,0,0,0.896,0.024690135192854207
2026-01-10 16:01:07,0.09,0.08617769624105241,251,300,300,2000,300,0,0,0.8966666666666666,0.024667230811459516
2026-01-10 16:01:09,0.09,0.08617769624105241,301,350,350,2000,350,0,0,0.9028571428571428,0.02463658745844492
2026-01-10 16:01:11,0.09,0.08617769624105241,351,400,400,2000,400,0,0,0.91,0.02468611190842027
2026-01-10 16:01:13,0.09,0.08617769624105241,401,450,450,2000,450,0,0,0.9133333333333333,0.024603226185026354
2026-01-10 16:01:15,0.09,0.08617769624105241,451,500,500,2000,500,0,0,0.916,0.024613159802720566
2026-01-10 16:01:17,0.09,0.08617769624105241,501,550,550,2000,550,0,0,0.92,0.024577317236262487
2026-01-10 16:01:19,0.09,0.08617769624105241,551,600,600,2000,600,0,0,0.9233333333333333,0.024568975777907773
2026-01-10 16:01:21,0.09,0.08617769624105241,601,650,650,2000,650,0,0,0.9184615384615384,0.02457855674096433
2026-01-10 16:01:23,0.09,0.08617769624105241,651,700,700,2000,700,0,0,0.9142857142857143,0.024598565372165173
2026-01-10 16:01:25,0.09,0.08617769624105241,701,750,750,2000,750,0,0,0.912,0.024647085632742313
2026-01-10 16:01:27,0.09,0.08617769624105241,751,800,800,2000,800,0,0,0.90875,0.02466190776013745
2026-01-10 16:01:29,0.09,0.08617769624105241,801,850,850,2000,850,0,0,0.9129411764705883,0.024650875407386922
2026-01-10 16:01:31,0.09,0.08617769624105241,851,900,900,2000,900,0,0,0.9133333333333333,0.024660747672875294
2026-01-10 16:01:33,0.09,0.08617769624105241,901,950,950,2000,950,0,0,0.9178947368421052,0.0246311537341394
2026-01-10 16:01:35,0.09,0.08617769624105241,951,1000,1000,2000,1000,0,0,0.918,0.024598408585275233
2026-01-10 16:01:37,0.09,0.08617769624105241,1001,1050,1050,2000,1050,0,0,0.919047619047619,0.02456661760786534
2026-01-10 16:01:39,0.09,0.08617769624105241,1051,1100,1100,2000,1100,0,0,0.9163636363636364,0.024573025234133135
2026-01-10 16:01:41,0.09,0.08617769624105241,1101,1150,1150,2000,1150,0,0,0.9182608695652174,0.024593716445519605
2026-01-10 16:01:43,0.09,0.08617769624105241,1151,1200,1200,2000,1200,0,0,0.9183333333333333,0.024626943818296842
2026-01-10 16:01:45,0.09,0.08617769624105241,1201,1250,1250,2000,1250,0,0,0.9184,0.02466371653337469
2026-01-10 16:01:47,0.09,0.08617769624105241,1251,1300,1300,2000,1300,0,0,0.92,0.02467448785357604
2026-01-10 16:01:49,0.09,0.08617769624105241,1301,1350,1350,2000,1350,0,0,0.9214814814814815,0.02464711959912052
2026-01-10 16:01:51,0.09,0.08617769624105241,1351,1400,1400,2000,1400,0,0,0.92,0.02463766526200171
2026-01-10 16:01:54,0.09,0.08617769624105241,1401,1450,1450,2000,1450,0,0,0.9206896551724137,0.024648321023720565
2026-01-10 16:01:56,0.09,0.08617769624105241,1451,1500,1500,2000,1500,0,0,0.92,0.024668080328129133
2026-01-10 16:01:58,0.09,0.08617769624105241,1501,1550,1550,2000,1550,0,0,0.92,0.024645406667006015
2026-01-10 16:02:00,0.09,0.08617769624105241,1551,1600,1600,2000,1600,0,0,0.92125,0.024629444481563945
2026-01-10 16:02:02,0.09,0.08617769624105241,1601,1650,1650,2000,1650,0,0,0.9218181818181819,0.024629474053831063
2026-01-10 16:02:03,0.09,0.08617769624105241,1651,1700,1700,2000,1700,0,0,0.9211764705882353,0.024615201448067482
2026-01-10 16:02:06,0.09,0.08617769624105241,1701,1750,1750,2000,1750,0,0,0.92,0.024606602731464696
2026-01-10 16:02:08,0.09,0.08617769624105241,1751,1800,1800,2000,1800,0,0,0.9188888888888889,0.02461257596188169
2026-01-10 16:02:10,0.09,0.08617769624105241,1801,1850,1850,2000,1850,0,0,0.9205405405405406,0.024579280469789962
2026-01-10 16:02:12,0.09,0.08617769624105241,1851,1900,1900,2000,1900,0,0,0.9205263157894736,0.024584687220100956
2026-01-10 16:02:14,0.09,0.08617769624105241,1901,1950,1950,2000,1950,0,0,0.92,0.024601931944478732
2026-01-10 16:02:16,0.09,0.08617769624105241,1951,2000,2000,2000,2000,0,0,0.9195,0.024586165478538376
2026-01-10 16:02:17,0.1,0.09531017980432493,1,50,50,2000,50,0,0,0.92,0.024686323430257395
2026-01-10 16:02:19,0.1,0.09531017980432493,51,100,100,2000,100,0,0,0.94,0.024582049036842833
2026-01-10 16:02:21,0.1,0.09531017980432493,101,150,150,2000,150,0,0,0.94,0.02453710761302259
2026-01-10 16:02:23,0.1,0.09531017980432493,151,200,200,2000,200,0,0,0.95,0.02465712296322769
2026-01-10 16:02:25,0.1,0.09531017980432493,201,250,250,2000,250,0,0,0.944,0.024690135192800184
2026-01-10 16:02:27,0.1,0.09531017980432493,251,300,300,2000,300,0,0,0.9466666666666667,0.0246672308113721
2026-01-10 16:02:30,0.1,0.09531017980432493,301,350,350,2000,350,0,0,0.9514285714285714,0.02463658745831635
2026-01-10 16:02:33,0.1,0.09531017980432493,351,400,400,2000,400,0,0,0.9525,0.0246861119081173
2026-01-10 16:02:35,0.1,0.09531017980432493,401,450,450,2000,450,0,0,0.9533333333333334,0.024603226184636083
2026-01-10 16:02:37,0.1,0.09531017980432493,451,500,500,2000,500,0,0,0.956,0.02461315980227552
2026-01-10 16:02:40,0.1,0.09531017980432493,501,550,550,2000,550,0,0,0.9581818181818181,0.024577317235779356
2026-01-10 16:02:42,0.1,0.09531017980432493,551,600,600,2000,600,0,0,0.96,0.024568975777509244
2026-01-10 16:02:44,0.1,0.09531017980432493,601,650,650,2000,650,0,0,0.9553846153846154,0.02457855674061346
2026-01-10 16:02:46,0.1,0.09531017980432493,651,700,700,2000,700,0,0,0.9571428571428572,0.024598565371909693
2026-01-10 16:02:47,0.1,0.09531017980432493,701,750,750,2000,750,0,0,0.9546666666666667,0.02464708563247842
2026-01-10 16:02:49,0.1,0.09531017980432493,751,800,800,2000,800,0,0,0.9525,0.02466190775999108
2026-01-10 16:02:51,0.1,0.09531017980432493,801,850,850,2000,850,0,0,0.9541176470588235,0.02465087540727584
2026-01-10 16:02:53,0.1,0.09531017980432493,851,900,900,2000,900,0,0,0.9555555555555556,0.02466074767274552
2026-01-10 16:02:55,0.1,0.09531017980432493,901,950,950,2000,950,0,0,0.9578947368421052,0.02463115373401511
2026-01-10 16:02:57,0.1,0.09531017980432493,951,1000,1000,2000,1000,0,0,0.957,0.02459840858507478
2026-01-10 16:02:59,0.1,0.09531017980432493,1001,1050,1050,2000,1050,0,0,0.9571428571428572,0.02456661760764477
2026-01-10 16:03:02,0.1,0.09531017980432493,1051,1100,1100,2000,1100,0,0,0.9581818181818181,0.024573025233944237
2026-01-10 16:03:05,0.1,0.09531017980432493,1101,1150,1150,2000,1150,0,0,0.9591304347826087,0.02459371644527494
2026-01-10 16:03:07,0.1,0.09531017980432493,1151,1200,1200,2000,1200,0,0,0.9591666666666666,0.024626943818058893
2026-01-10 16:03:09,0.1,0.09531017980432493,1201,1250,1250,2000,1250,0,0,0.9584,0.02466371653314028
2026-01-10 16:03:11,0.1,0.09531017980432493,1251,1300,1300,2000,1300,0,0,0.9592307692307692,0.02467448785339974
2026-01-10 16:03:13,0.1,0.09531017980432493,1301,1350,1350,2000,1350,0,0,0.9592592592592593,0.02464711959896555
2026-01-10 16:03:15,0.1,0.09531017980432493,1351,1400,1400,2000,1400,0,0,0.96,0.024637665261907055
2026-01-10 16:03:17,0.1,0.09531017980432493,1401,1450,1450,2000,1450,0,0,0.9606896551724138,0.024648321023636854
2026-01-10 16:03:19,0.1,0.09531017980432493,1451,1500,1500,2000,1500,0,0,0.9613333333333334,0.024668080328014607
2026-01-10 16:03:20,0.1,0.09531017980432493,1501,1550,1550,2000,1550,0,0,0.9612903225806452,0.024645406666894666
2026-01-10 16:03:22,0.1,0.09531017980432493,1551,1600,1600,2000,1600,0,0,0.961875,0.02462944448144511
2026-01-10 16:03:24,0.1,0.09531017980432493,1601,1650,1650,2000,1650,0,0,0.9624242424242424,0.024629474053713626
2026-01-10 16:03:26,0.1,0.09531017980432493,1651,1700,1700,2000,1700,0,0,0.961764705882353,0.02461520144794918
2026-01-10 16:03:28,0.1,0.09531017980432493,1701,1750,1750,2000,1750,0,0,0.9617142857142857,0.02460660273136662
2026-01-10 16:03:30,0.1,0.09531017980432493,1751,1800,1800,2000,1800,0,0,0.96,0.024612575961780136
2026-01-10 16:03:32,0.1,0.09531017980432493,1801,1850,1850,2000,1850,0,0,0.961081081081081,0.02457928046969832
2026-01-10 16:03:34,0.1,0.09531017980432493,1851,1900,1900,2000,1900,0,0,0.9610526315789474,0.024584687219987415
2026-01-10 16:03:36,0.1,0.09531017980432493,1901,1950,1950,2000,1950,0,0,0.9605128205128205,0.024601931944384477
2026-01-10 16:03:39,0.1,0.09531017980432493,1951,2000,2000,2000,2000,0,0,0.96,0.0245861654784505
